id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	cpp.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp.diff.p	cpp.diff1	cpp.diff2	cpp.diff3	cpp.diff4	cpp.diff5	cpp.diff6	cpp.diff	sens1	sens2	sens3	sens4	sens5	sens6	sens	wild	wild.binary	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	ppi.date	ppi.mo	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim	ppi3.logit	ppi6.logit	ppi12.logit	glu.date	glu.mo	glu.age	glu.weight	glucose	rip.date	rip.mo	rip.age	rip.weight	brain	coat	deaf	gen50	gen51	gen52	gen53	gen54	gen55	gen56	batch1	batch2	batch3	batch4	batch5	batch6	batch7	batch8	batch9	batch10	batch11	batch12	batch13	batch14	batch15	batch16	batch17	batch18	batch19	batch20	batch21	batch22	cpp.box1	cpp.box2	cpp.box3	cpp.box4	cpp.box5	cpp.box6	cpp.box7	cpp.box8	cpp.box9	cpp.box10	cpp.box11	cpp.box12	ppi.box1	ppi.box2	ppi.box3	ppi.box4	ppi.box5	coat1	coat2	coat3	tail
51767	54	WR	BrF53-2	50725	50088	134	133	21	0.5	9/6/2013	TestF54-13	F	14	10/28/2013	Oct	52	1	18	4	17.5	0	17.1	2	18	0	17.6	2	19.3	2	154.3	158	154.8	155.3	116.5	96.7	835.6	0.464222222	172.4	189.2	154.7	156.5	137.1	125.3	935.2	0.51956	34	21	31	34	28	43	191	47	47	41	40	40	29	244	2613	1885	1940	1969	1684	1623	11714	552	411	425	491	525	445	2849	271	231	150	199	190	128	1169	691	605	623	453	471	533	3376	222	209	195	172	179	224	1201	2204	2051	1752	1832	1834	1567	11240	0.055333333	18.1	31.2	-0.1	1.2	20.6	28.6	99.6	139	194	198	-38	-54	88	527	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	20	66	1	48.22043461	64.63436829	80.68794817	64.51425035	63.16666667	-13.16666667	41	-0.030927281	0.261882089	0.620980254	11/18/2013	Nov	73	20.6	57	11/26/2013	Nov	81	22.4	y	W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	7.9
51770	54	BL	BrF53-18	51217	50766	94	133	21	0.375	9/6/2013	TestF54-14	M	14	10/28/2013	Oct	52	8	28.2	6	28.4	0	28.3	7	28.2	0	27.8	6	28.3	0	106.4	169.5	155.8	159.9	150.4	191	933	0.518333333	176.5	177.4	168.3	50.9	0	246.5	819.6	0.45533	16	27	32	31	22	15	143	31	32	24	3	0	1	91	935	873	836	839	831	549	4863	199	90	33	12	0	0	334	178	104	156	64	138	19	659	143	173	66	36	5	21	444	167	158	109	84	107	118	743	1049	965	877	152	0	250	3293	-0.063	70.1	7.9	12.5	-109	-150.4	55.5	-113.4	-56	83	33	24	5	21	110	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	29.4	66	4	73.30565506	87.59453829	82.75423792	81.21814376	76.375	-37.83333333	28	0.438718211	0.848864095	0.681107853	11/18/2013	Nov	73	30.1	209	11/28/2013	Nov	81	30.9	n	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	8
51771	54	BR	BrF53-3	50721	51212	134	95	21	0.2	9/6/2013	TestF54-13	F	14	10/28/2013	Oct	52	2	23.3	4	23	1	23.1	6	21.7	0	22	5	22.7	4	164.6	189.9	160.9	191.9	179.9	216.5	1103.7	0.613166667	151.9	157.7	143.7	179.5	142.9	151	926.7	0.51483	43	34	33	35	16	20	181	40	33	30	35	19	15	172	2523	2505	2184	2014	1302	1581	12109	517	479	394	385	413	355	2543	393	294	325	286	223	224	1745	686	842	778	731	739	620	4396	369	286	385	237	217	202	1696	2576	2505	2499	2209	1999	1369	13157	-0.098333333	-12.7	-32.2	-17.2	-12.4	-37	-65.5	-177	169	363	384	346	326	265	1853	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	23.2	66	2	62.28095679	77.21554117	90.77441522	76.75697106	47.91666667	12.5	29	0.217794608	0.530066002	0.992969556	11/18/2013	Nov	73	25.8	90	11/26/2013	Nov	81	25.3	n	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8
51774	54	WR	BrF53-26	51273	50084	92	132	21	0.555555556	9/6/2013	TestF54-16	M	14	10/28/2013	Oct	52	6	26.3	1	27	0	27.2	9	27.3	0	27	8	27.6	5	136.8	134.2	161.2	159	192.4	181	964.6	0.535888889	179.7	187.3	169.8	190.1	143.3	168.7	1038.9	0.57717	38	45	43	44	31	43	244	43	38	34	26	56	45	242	1803	1869	1451	1560	1160	1376	9219	454	453	446	519	556	457	2885	387	238	247	249	212	247	1580	556	744	665	717	787	819	4288	372	351	402	390	259	251	2025	2744	2199	2066	1832	2360	2324	13525	0.041277778	42.9	53.1	8.6	31.1	-49.1	-12.3	74.3	102	291	219	198	231	362	1403	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	28.5	66	2	67.12891986	71.81184669	83.45644599	74.13240418	32.91666667	-4.166666667	27	0.310095684	0.40612947	0.702831073	11/18/2013	Nov	73	28.8	127	11/28/2013	Nov	81	31.5	y	W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8.6
51775	54	AGR	BrF53-12	50077	50714	133	134	21	0.545454545	9/6/2013	TestF54-13	F	14	10/28/2013	Oct	52	3	19.6	0	19.8	1	20.1	5	19.2	0	19.8	4	21	0	170.3	174	184	144.5	186.7	138	997.5	0.554166667	184.9	240.5	210.5	170.1	193.8	191	1190.8	0.66156	37	35	32	35	34	35	208	59	48	45	31	30	43	256	1663	1503	1413	1277	1172	1001	8029	287	263	281	304	345	373	1853	324	153	173	120	201	121	1092	420	424	384	393	318	272	2211	212	78	211	200	210	197	1108	1913	1003	1032	1053	1256	1149	7406	0.107388889	14.6	66.5	26.5	25.6	7.1	53	193.3	133	161	103	89	-27	-101	358	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	22	66	3	14.55302366	45.00766871	56.08238387	38.54769208	54.45833333	5.833333333	29	-0.768743464	-0.087015613	0.106187707	11/18/2013	Nov	73	23.5	119	11/26/2013	Nov	81	23.1	n	A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8.2
51778	54	BR	BrF53-7	50747	50098	133	126	21	0.6	9/6/2013	TestF54-16	M	14	10/28/2013	Oct	52	7	27.1	0	27.5	0	27.8	3	27.6	0	27.4	3	27.5	1	158.3	99.4	114.3	155.4	150.9	110.8	789.1	0.438388889	190.3	194.7	173.2	203.1	177.2	200.6	1139.1	0.63283	23	20	31	33	27	24	158	25	21	13	24	21	24	128	1041	870	1007	976	896	820	5610	151	54	38	168	161	155	727	41	27	165	156	175	158	722	128	148	130	90	64	125	685	179	113	171	95	130	123	811	983	741	591	547	605	707	4174	0.194444444	32	95.3	58.9	47.7	26.3	89.8	350	-23	94	92	-78	-97	-30	-42	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	27.2	66	3	38.15039634	30.27942992	75.84333969	48.09105532	83.83333333	-6.333333333	31	-0.209837867	-0.362213235	0.496880556	11/18/2013	Nov	73	27.9	96	11/28/2013	Nov	81	30.1	n	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	8.9
51779	54	WL	BrF53-18	51217	50766	94	133	21	0.375	9/6/2013	TestF54-13	F	14	10/28/2013	Oct	52	4	24.8	2	24.1	0	23.6	2	23.2	0	22.7	2	23.1	1	100.3	177.6	190.3	165.5	138.3	169.3	941.3	0.522944444	138.4	143.2	170.8	146.2	155.7	169.4	923.7	0.51317	20	26	17	17	23	17	120	51	39	31	34	26	25	206	1037	1287	998	949	1037	953	6261	341	439	360	373	381	344	2238	342	192	163	147	166	141	1151	336	391	385	445	435	443	2435	256	179	238	179	184	143	1179	2288	1784	1256	1646	1509	1136	9619	-0.009777778	38.1	-34.4	-19.5	-19.3	17.4	0.1	-17.6	-5	-48	25	72	54	99	197	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	23.1	66	4	60.60520459	77.42081835	78.93939394	72.32180563	40.875	-25.66666667	33	0.187071072	0.53514956	0.573822923	11/18/2013	Nov	73	24	76	11/26/2013	Nov	81	25.2	n	W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	8.1
51782	54	WL	BrF53-33	51451	50096	95	128	20	NA	9/8/2013	TestF54-16	M	14	10/28/2013	Oct	50	8	25	5	25.7	0	26.5	7	26.1	0	26.2	6	26.4	4	136.3	144.6	145.8	155.2	185.6	178.3	945.8	0.525444444	141.4	139.1	160.4	128.3	111.5	110.4	791.1	0.4395	29	39	27	28	21	22	166	40	36	41	36	35	33	221	1382	1397	1090	994	1090	920	6873	276	177	138	106	139	56	892	128	95	139	190	123	104	779	294	218	202	157	201	141	1213	145	169	85	112	166	83	760	1683	1224	1722	1243	1163	1275	8310	-0.085944444	5.1	-5.5	14.6	-26.9	-74.1	-67.9	-154.7	18	41	64	51	62	85	321	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	27.1	64	4	71.42795662	83.55396798	84.8166638	79.9328628	32.58333333	-23.16666667	22	0.397926925	0.705905948	0.747113977	11/18/2013	Nov	71	30	135	11/28/2013	Nov	79	33.1	n	W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	8.8
51785	54	WR	BrF53-26	51273	50084	92	132	21	0.555555556	9/6/2013	TestF54-15	F	14	10/28/2013	Oct	52	9	20.9	0	21.6	0	21.8	3	22.3	0	22.1	2	22.3	4	153.4	178.1	154.7	152.3	79.5	138.4	856.4	0.475777778	127.2	146.6	145.2	162.7	155.8	174.2	911.7	0.5065	34	41	35	24	15	30	179	42	26	21	30	30	16	165	1910	2084	1894	1475	995	1564	9922	595	238	247	284	404	329	2097	268	194	166	213	103	86	1030	348	118	81	84	71	41	743	271	210	171	178	141	139	1110	2462	2029	1310	1568	1422	1431	10222	0.030722222	-26.2	-31.5	-9.5	10.4	76.3	35.8	55.3	-247	-120	-166	-200	-333	-288	-1354	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	23.8	66	2	49.78682543	66.47589783	67.90090263	61.3878753	40.45833333	8.166666667	24	-0.003703244	0.297307056	0.325382727	11/18/2013	Nov	73	23	103	11/26/2013	Nov	81	24.9	n	W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	8
51791	54	BL	BrF53-7	50747	50098	133	126	21	0.6	9/6/2013	TestF54-15	F	14	10/28/2013	Oct	52	10	22	3	22.8	0	23.1	1	22.6	0	23.3	6	23.7	3	158.3	175.5	162.2	153.7	185.1	182.5	1017.3	0.565166667	184.7	172.6	208.4	152.7	236.4	161	1115.8	0.61989	27	21	20	17	19	11	115	28	14	18	16	6	24	106	1638	1407	1172	960	1134	635	6946	269	292	267	215	130	303	1476	285	165	113	113	116	106	898	399	527	434	464	422	286	2532	248	184	170	102	120	71	895	1702	1193	1037	913	587	1267	6699	0.054722222	26.4	-2.9	46.2	-1	51.3	-21.5	98.5	130	235	167	249	292	-17	1056	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	23.4	66	3	29.95727172	46.52476658	57.2163317	44.56612333	62.95833333	1.166666667	37	-0.368860796	-0.060468486	0.126241992	11/18/2013	Nov	73	24.3	88	11/26/2013	Nov	81	25.1	y	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	8.3
51794	54	AGR	BrF53-13	50093	50488	140	142	21	0.545454545	9/13/2013	TestF54-18	M	14	10/28/2013	Oct	45	11	20.2	5	21	0	20.7	5	20.8	2	21.1	3	20.9	4	152.4	201	136.2	125.7	138.7	108.2	862.2	0.479	149.8	181.9	182.1	127.3	178.3	147.2	966.6	0.537	50	31	43	44	28	39	235	45	43	32	33	51	33	237	2637	1414	2621	2113	1855	1564	12204	563	558	512	525	529	548	3235	373	215	191	165	181	231	1356	NA	NA	NA	NA	NA	NA	NA	341	310	237	305	311	310	1814	2150	1526	1548	1186	1466	1503	9379	0.058	-2.6	-19.1	45.9	1.6	39.6	39	104.4	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	6.9	0	0	0	11/11/2013	Nov	20.5	59	3	27.86080415	23.73785115	45.44301691	32.34722407	47.75	-5.833333333	49	-0.413177649	-0.506867636	-0.079383191	11/18/2013	Nov	66	21.5	63	11/28/2013	Nov	74	22.9	n	A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	7.7
51795	54	WL	BrF53-33	51451	50096	95	128	20	NA	9/8/2013	TestF54-15	F	14	10/28/2013	Oct	50	11	22.3	6	23.4	0	23.9	4	24.3	0	23.7	4	24.3	6	176.6	145.1	149.4	121.9	124.7	159.9	877.6	0.487555556	159.6	163.4	193.3	154.8	160.3	144.4	975.8	0.54211	36	45	37	41	34	30	223	48	32	33	53	33	45	244	2652	2418	2235	2065	2397	2125	13892	362	309	232	269	227	241	1640	287	216	103	152	137	114	1009	355	240	227	253	320	319	1714	283	185	144	191	118	143	1064	2153	2033	2090	2113	1982	2171	12542	0.054555556	-17	18.3	43.9	32.9	35.6	-15.5	98.2	-7	-69	-5	-16	93	78	74	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	23.1	64	4	42.88065958	69.78763568	89.48588402	67.38472642	65.66666667	-2	22	-0.124521727	0.363593772	0.929981769	11/18/2013	Nov	71	23.2	62	11/26/2013	Nov	79	23.3	n	W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	8.3
51801	54	AGR	BrF53-13	50093	50488	140	142	21	0.545454545	9/13/2013	TestF54-17	F	14	10/28/2013	Oct	45	9	16.9	2	17.1	0	17.6	6	18	3	18.4	2	18.8	4	174	195.9	200.1	221	131.2	244.3	1166.5	0.648055556	163	228.3	146.9	194	240.2	182.9	1155.3	0.64183	39	54	32	20	28	32	205	42	33	29	29	32	28	193	1729	2045	1467	1130	1558	1398	9327	408	545	545	604	634	600	3336	382	203	210	355	232	201	1583	NA	NA	NA	NA	NA	NA	NA	208	254	137	166	209	147	1121	2125	1314	1522	1440	1416	1791	9608	-0.006222222	-11	32.4	-53.2	-27	109	-61.4	-11.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	6.9	0	0	0	11/11/2013	Nov	19.2	59	1	43.97651213	57.65384142	73.54017985	58.3901778	55.125	-2.166666667	46	-0.105149362	0.13401423	0.4439378	11/18/2013	Nov	66	19.9	101	11/26/2013	Nov	74	21.2	n	A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	7.9
51804	54	BL	BrF53-25	51269	50770	109	150	23	0.642857143	9/23/2013	TestF54-18	M	14	10/28/2013	Oct	35	12	20.1	3	20.5	0	20.9	4	20.9	0	21.1	3	22	5	151	184.6	124	145.3	96	132.3	833.2	0.462888889	203.4	266.2	247.2	217.7	222.6	181.1	1338.2	0.74344	16	21	19	19	21	20	116	22	20	16	18	16	12	104	1432	1586	1457	1645	1375	1322	8817	166	169	177	193	271	207	1183	93	95	165	101	231	22	707	221	197	204	139	217	50	1028	113	113	76	185	169	7	663	1770	1778	1401	1915	1235	918	9017	0.280555556	52.4	81.6	123.2	72.4	126.6	48.8	505	55	28	27	-54	-54	-157	-155	0	0	0	0	0	0	0	0	0	11/11/2013	Nov	23	49	4	33.72003835	34.96324704	64.12991371	44.27106637	85.45833333	18.16666667	21	-0.293494189	-0.269547092	0.252328234	11/18/2013	Nov	56	24.6	144	11/28/2013	Nov	64	27.9	n	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	7.9
51810	54	BR	BrF53-55	51323	50718	139	178	22	0.888888889	10/20/2013	TestF54-20	M	15	12/12/2013	Dec	53	5	22.1	5	23.1	2	23.7	7	24.1	0	24.4	7	25	6	154.7	139.8	195.2	163.1	171.5	149.1	973.4	0.540777778	166.9	148.8	131.7	185.2	133.3	102.5	868.4	0.48244	50	35	28	32	34	41	220	48	27	34	30	39	19	197	1878	1513	1283	1287	1488	1428	8877	658	737	604	550	460	324	3333	551	263	231	233	155	76	1509	349	503	323	429	542	492	2638	342	183	197	231	196	168	1317	2858	1632	1828	1950	1993	1123	11384	-0.058333333	12.2	9	-63.5	22.1	-38.2	-46.6	-105	-309	-234	-281	-121	82	168	-695	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	26.7	68	1	39.5116526	54.2682372	67.95409737	53.91132905	21.95833333	-14.5	49	-0.184946525	0.074327772	0.326443139	1/3/2014	Jan	75	27.3	149	1/10/2014	Jan	81	29.9	n	B	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	8.3
51811	54	BL	BrF53-25	51269	50770	109	150	23	0.642857143	9/23/2013	TestF54-17	F	14	10/28/2013	Oct	35	10	16.7	3	17.3	0	17.4	3	17.6	4	17.6	3	18	3	107.9	107.4	144.4	99.2	110.8	160.2	729.9	0.4055	165	198.8	189.5	190.8	190.4	171.7	1106.2	0.61456	25	35	37	21	16	21	155	31	25	31	21	17	10	135	1165	1625	1660	1375	1369	1171	8365	464	332	245	271	424	311	2047	325	149	180	134	149	116	1053	NA	NA	NA	NA	NA	NA	NA	326	250	290	281	201	200	1548	2292	2489	1854	1846	1503	1248	11232	0.209055556	57.1	91.4	45.1	91.6	79.6	11.5	376.3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	6.9	0	0	0	11/11/2013	Nov	19.2	49	2	21.01398601	30.54195804	60.50699301	37.35431235	51.33333333	7	31	-0.575041759	-0.35682566	0.185285368	11/18/2013	Nov	56	19.3	113	11/26/2013	Nov	64	20.7	y	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	7.7
51812	54	AGR	BrF53-63	51397	51214	94	141	21	0.375	10/21/2013	TestF54-20	M	15	12/12/2013	Dec	52	6	25.3	0	27.2	0	27.5	6	28.2	0	28.7	6	29.9	3	183.6	165.5	134.5	145.4	106	102.8	837.8	0.465444444	159.3	146.6	119.7	152.5	180.7	176.1	934.9	0.51939	25	17	23	9	21	15	110	27	22	20	30	19	13	131	2177	1144	1310	928	1142	895	7596	460	473	505	579	776	241	3034	548	420	218	267	431	198	2082	666	694	613	730	748	493	3944	414	343	371	306	321	167	1922	2093	1530	1429	1634	1489	805	8980	0.053944444	-24.3	-18.9	-14.8	7.1	74.7	73.3	97.1	206	221	108	151	-28	252	910	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	31.3	67	2	58.14989152	68.34084017	77.84817996	68.11297055	42.70833333	16.83333333	32	0.142852321	0.334180928	0.545839049	1/3/2014	Jan	74	33.2	124	1/10/2014	Jan	80	35.5	y	A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	8.4
51813	54	BR	BrF53-55	51323	50718	139	178	22	0.888888889	10/20/2013	TestF54-19	F	15	12/12/2013	Dec	53	1	21	2	21.5	0	21.7	6	22.3	1	22.4	5	23.2	6	204.3	168.8	163.1	159.8	155	193	1044	0.58	175.8	167.9	134.2	134.3	146.1	122.6	880.9	0.48939	29	36	29	33	29	31	187	53	45	49	39	31	31	248	2048	1714	1638	1688	1464	1845	10397	466	326	320	566	633	579	2890	281	278	277	166	190	224	1416	375	364	326	446	489	354	2354	230	135	220	236	196	264	1281	2720	2471	2355	2322	1773	1837	13478	-0.090611111	-28.5	-0.9	-28.9	-25.5	-8.9	-70.4	-163.1	-91	38	6	-120	-144	-225	-536	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	24.8	68	1	61.56821422	69.97706564	83.10047728	71.54858571	31	-11	50	0.204665992	0.36750259	0.691729079	1/3/2014	Jan	75	26.4	109	1/10/2014	Jan	81	27	y	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	8.2
51815	54	AGR	BrF53-63	51397	51214	94	141	21	0.375	10/21/2013	TestF54-19	F	15	12/12/2013	Dec	52	2	21.8	2	23.2	2	23.6	7	24.6	3	24.1	3	24.5	2	162.9	129.7	102	118.4	175.2	143.3	831.5	0.461944444	192	185.3	141.1	133.7	157.3	120.9	930.3	0.51683	20	18	18	25	15	22	118	33	33	32	33	31	23	185	1729	1331	1233	1337	1231	1076	7937	506	518	511	465	647	543	3190	524	329	246	304	324	187	1914	658	676	484	652	613	572	3655	511	395	194	282	271	241	1894	2497	1759	1681	1534	1761	1298	10530	0.054888889	29.1	55.6	39.1	15.3	-17.9	-22.4	98.8	152	158	-27	187	-34	29	465	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	25.3	67	2	65.24246396	71.54465456	74.72383449	70.503651	16.375	-1.333333333	32	0.273481373	0.400413329	0.470747959	1/3/2014	Jan	74	25.4	142	1/10/2014	Jan	80	25.9	n	A	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	8.2
51816	54	BL	BrF53-53	51333	51246	98	140	20	0.727272727	10/22/2013	TestF54-20	M	15	12/12/2013	Dec	51	7	23.5	1	24.7	3	24.6	8	25.1	2	25	7	26.3	7	171.8	146.4	160.2	164.2	154	202.5	999.1	0.555055556	154.5	154.6	151.1	166.5	209.9	181.2	1017.8	0.56544	33	19	21	22	16	9	120	41	29	25	19	27	13	154	1050	841	652	679	432	288	3942	357	368	258	319	322	168	1792	463	396	308	523	344	404	2438	253	269	285	316	292	270	1685	198	147	194	246	136	115	1036	1282	920	840	755	769	650	5216	0.010388889	-17.3	8.2	-9.1	2.3	55.9	-21.3	18.7	-104	-99	27	-3	-30	102	-107	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	27.7	66	3	62.67029973	70.16376297	75.75152066	69.52852778	40.625	-20.16666667	34	0.225007269	0.371368824	0.494706847	1/3/2014	Jan	73	28.9	143	1/10/2014	Jan	79	29.7	n	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	8.5
51819	54	BL	BrF53-53	51333	51246	98	140	20	0.727272727	10/22/2013	TestF54-19	F	15	12/12/2013	Dec	51	3	18.7	0	19.3	0	19.2	5	20.2	0	19.8	3	19.1	2	144.2	114.9	125.5	125.8	126	137.3	773.7	0.429833333	180.8	167.2	203.6	156.2	181.6	97.3	986.7	0.54817	42	33	34	37	36	26	208	63	36	26	28	36	19	208	2027	1428	1383	1320	1237	965	8360	443	515	388	395	385	468	2594	485	245	186	266	270	162	1614	540	389	372	396	447	428	2572	454	221	231	253	285	74	1518	2825	1516	1494	1499	1232	938	9504	0.118333333	36.6	52.3	78.1	30.4	55.6	-40	213	97	-126	-16	1	62	-40	-22	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	20.1	66	3	39.99528524	27.44527514	46.23088839	37.89048293	66.08333333	-38.5	27	-0.176176577	-0.422198111	-0.065600622	1/3/2014	Jan	73	19	120	1/10/2014	Jan	79	19.8	n	B	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7.7
51820	54	AGL	BrF53-57	51369	51260	98	139	20	0.777777778	10/22/2013	TestF54-20	M	15	12/12/2013	Dec	51	8	24.6	1	25.2	0	25.3	6	25.8	0	26.1	7	25.2	4	131	181.5	173.1	152.6	167.6	172.3	978.1	0.543388889	180.8	165.9	156.9	106.1	163.3	126.5	899.5	0.49972	34	29	23	26	30	25	167	57	40	40	20	28	26	211	1905	1567	1285	1317	1444	1270	8788	477	472	443	375	358	293	2418	468	170	198	232	196	93	1357	596	537	656	587	638	572	3586	498	393	191	228	205	134	1649	2749	1925	1771	1323	1309	1266	10343	-0.043666667	49.8	-15.6	-16.2	-46.5	-4.3	-45.8	-78.6	119	65	213	212	280	279	1168	0	0	0	0	0	0	0	0	0	12/27/2013	Dec	26.7	66	4	39.89993184	40.2694251	80.50793026	53.55909573	112.9583333	27.16666667	35	-0.177902811	-0.171221265	0.615980705	1/3/2014	Jan	73	27	156	1/10/2014	Jan	79	29.6	n	A	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	8.8
