Additional File 13: Predicted IBD regions in LG/J and SM/J Sequenced Genomes

Chr	Start	Stop	Polymorphisms	State
chr11	81200000	81249999	12	IBD
chr11	81250000	81299999	6	IBD
chr11	81300000	81349999	4	IBD
chr11	81350000	81399999	169	nonIBD
chr11	81400000	81449999	34	nonIBD
chr11	81450000	81499999	8	nonIBD
chr11	81500000	81549999	81	nonIBD
chr11	81550000	81599999	245	nonIBD
chr11	81600000	81649999	288	nonIBD
chr11	81650000	81699999	37	nonIBD
chr11	81700000	81749999	7	IBD
chr11	81750000	81799999	5	IBD
chr11	81800000	81849999	3	IBD
chr11	81850000	81899999	6	IBD
chr11	81900000	81949999	4	IBD
chr11	81950000	81999999	140	nonIBD
chr11	82000000	82049999	143	nonIBD
chr11	82050000	82099999	8	nonIBD
chr11	82100000	82149999	8	nonIBD
chr11	82150000	82199999	127	nonIBD
chr11	82200000	82249999	164	nonIBD
chr11	82250000	82299999	282	nonIBD
chr11	82300000	82349999	250	nonIBD
chr11	82350000	82399999	79	nonIBD
chr11	82400000	82449999	46	nonIBD
chr11	82450000	82499999	183	nonIBD
chr11	82500000	82549999	312	nonIBD
chr11	82550000	82599999	382	nonIBD
chr11	82600000	82649999	310	nonIBD
chr11	82650000	82699999	226	nonIBD
chr11	82700000	82749999	59	nonIBD
chr11	82750000	82799999	1	IBD
chr11	82800000	82849999	7	IBD
chr11	82850000	82899999	30	nonIBD
chr11	82900000	82949999	251	nonIBD
chr11	82950000	82999999	190	nonIBD
chr11	83000000	83049999	256	nonIBD
chr11	83050000	83099999	53	nonIBD
chr11	83100000	83149999	217	nonIBD
chr11	83150000	83199999	3	nonIBD
chr11	83200000	83249999	9	nonIBD
chr11	83250000	83299999	14	nonIBD
chr11	83300000	83349999	15	nonIBD
chr11	83350000	83399999	108	nonIBD
chr11	83400000	83449999	158	nonIBD
chr11	83450000	83499999	89	nonIBD
chr11	83500000	83549999	101	nonIBD
chr11	83550000	83599999	275	nonIBD
chr11	83600000	83649999	56	nonIBD
chr11	83650000	83699999	174	nonIBD
chr11	83700000	83749999	261	nonIBD
chr11	83750000	83799999	377	nonIBD
chr11	83800000	83849999	128	nonIBD
chr11	83850000	83899999	66	nonIBD
chr11	83900000	83949999	22	nonIBD
chr11	83950000	83999999	4	nonIBD
chr11	84000000	84049999	16	nonIBD
chr11	84050000	84099999	32	nonIBD
chr11	84100000	84149999	262	nonIBD
chr11	84150000	84199999	139	nonIBD
chr11	84200000	84249999	91	nonIBD
chr11	84250000	84299999	86	nonIBD
chr11	84300000	84349999	71	nonIBD
chr11	84350000	84399999	82	nonIBD
chr11	84400000	84449999	86	nonIBD
chr11	84450000	84499999	92	nonIBD
chr11	84500000	84549999	153	nonIBD
chr11	84550000	84599999	87	nonIBD
chr11	84600000	84649999	148	nonIBD
chr11	84650000	84699999	210	nonIBD
chr11	84700000	84749999	106	nonIBD
chr11	84750000	84799999	143	nonIBD
chr11	84800000	84849999	151	nonIBD
chr11	84850000	84899999	128	nonIBD
chr11	84900000	84949999	133	nonIBD
chr11	84950000	84999999	10	nonIBD
chr11	85000000	85049999	20	nonIBD
chr11	85050000	85099999	20	nonIBD
chr11	85100000	85149999	9	nonIBD
chr11	85150000	85199999	18	nonIBD
chr11	85200000	85249999	23	nonIBD
chr11	85250000	85299999	222	nonIBD
chr11	85300000	85349999	122	nonIBD
chr11	85350000	85399999	75	nonIBD
chr11	85400000	85449999	89	nonIBD
chr11	85450000	85499999	16	IBD
chr11	85500000	85549999	14	IBD
chr11	85550000	85599999	8	IBD
chr11	85600000	85649999	3	IBD
chr11	85650000	85699999	5	IBD
chr11	85700000	85749999	5	IBD
chr11	85750000	85799999	8	IBD
chr11	85800000	85849999	14	IBD
chr11	85850000	85899999	121	nonIBD
chr11	85900000	85949999	17	nonIBD
chr11	85950000	85999999	37	nonIBD
chr11	86000000	86049999	25	nonIBD
chr11	86050000	86099999	24	nonIBD
chr11	86100000	86149999	24	nonIBD
chr11	86150000	86199999	18	IBD
chr11	86200000	86249999	14	IBD
chr11	86250000	86299999	12	IBD
chr11	86300000	86349999	12	IBD
chr11	86350000	86399999	29	IBD
chr11	86400000	86449999	13	IBD
chr11	86450000	86499999	16	IBD
chr11	86500000	86549999	4	IBD
chr11	86550000	86599999	4	IBD
chr11	86600000	86649999	10	IBD
chr11	86650000	86699999	7	IBD
chr11	86700000	86749999	3	IBD
chr11	86750000	86799999	9	IBD
chr11	86800000	86849999	8	IBD
chr11	86850000	86899999	26	nonIBD
chr11	86900000	86949999	108	nonIBD
chr11	86950000	86999999	88	nonIBD
chr11	87000000	87049999	77	nonIBD
chr11	87050000	87099999	3	nonIBD
chr11	87100000	87149999	46	nonIBD
chr11	87150000	87199999	75	nonIBD
chr11	87200000	87249999	94	nonIBD
chr11	87250000	87299999	214	nonIBD
chr11	87300000	87349999	52	nonIBD
chr11	87350000	87399999	75	nonIBD
chr11	87400000	87449999	16	nonIBD
chr11	87450000	87499999	16	nonIBD
chr11	87500000	87549999	5	IBD
chr11	87550000	87599999	6	IBD
chr11	87600000	87649999	4	IBD
chr11	87650000	87699999	12	IBD
chr11	87700000	87749999	164	nonIBD
chr11	87750000	87799999	17	nonIBD
chr11	87800000	87849999	14	nonIBD
chr11	87850000	87899999	121	nonIBD
chr11	87900000	87949999	349	nonIBD
chr11	87950000	87999999	241	nonIBD
chr11	88000000	88049999	102	nonIBD
chr11	88050000	88099999	85	nonIBD
chr11	88100000	88149999	201	nonIBD
chr11	88150000	88199999	104	nonIBD
chr11	88200000	88249999	58	nonIBD
chr11	88250000	88299999	33	nonIBD
chr11	88300000	88349999	102	nonIBD
chr11	88350000	88399999	53	nonIBD
chr11	88400000	88449999	32	nonIBD
chr11	88450000	88499999	34	nonIBD
chr11	88500000	88549999	30	nonIBD
chr11	88550000	88599999	118	nonIBD
chr11	88600000	88649999	28	nonIBD
chr11	88650000	88699999	31	nonIBD
chr11	88700000	88749999	32	nonIBD
chr11	88750000	88799999	40	nonIBD
chr11	88800000	88849999	80	nonIBD
chr11	88850000	88899999	225	nonIBD
chr11	88900000	88949999	77	nonIBD
chr11	88950000	88999999	434	nonIBD
chr11	89000000	89049999	435	nonIBD
chr11	89050000	89099999	292	nonIBD
chr11	89100000	89149999	81	nonIBD
chr11	89150000	89199999	201	nonIBD
chr11	89200000	89249999	196	nonIBD
chr11	89250000	89299999	101	nonIBD
chr11	89300000	89349999	116	nonIBD
chr11	89350000	89399999	221	nonIBD
chr11	89400000	89449999	76	nonIBD
chr11	89450000	89499999	31	nonIBD
chr11	89500000	89549999	209	nonIBD
chr11	89550000	89599999	301	nonIBD
chr11	89600000	89649999	144	nonIBD
chr11	89650000	89699999	116	nonIBD
chr11	89700000	89749999	82	nonIBD
chr11	89750000	89799999	67	nonIBD
chr11	89800000	89849999	35	nonIBD
chr11	89850000	89899999	33	nonIBD
chr11	89900000	89949999	27	nonIBD
chr11	89950000	89999999	38	nonIBD
chr11	90000000	90049999	104	nonIBD
chr11	90050000	90099999	239	nonIBD
chr11	90100000	90149999	219	nonIBD
chr11	90150000	90199999	9	nonIBD
chr11	90200000	90249999	83	nonIBD
chr11	90250000	90299999	246	nonIBD
chr11	90300000	90349999	124	nonIBD
chr11	90350000	90399999	116	nonIBD
chr11	90400000	90449999	170	nonIBD
chr11	90450000	90499999	148	nonIBD
chr11	90500000	90549999	104	nonIBD
chr11	90550000	90599999	252	nonIBD
chr11	90600000	90649999	84	nonIBD
chr11	90650000	90699999	237	nonIBD
chr11	90700000	90749999	27	nonIBD
chr11	90750000	90799999	126	nonIBD
chr11	90800000	90849999	329	nonIBD
chr11	90850000	90899999	112	nonIBD
chr11	90900000	90949999	331	nonIBD
chr11	90950000	90999999	128	nonIBD
chr11	91000000	91049999	73	nonIBD
chr11	91050000	91099999	186	nonIBD
chr11	91100000	91149999	52	nonIBD
chr11	91150000	91199999	42	nonIBD
chr11	91200000	91249999	131	nonIBD
chr11	91250000	91299999	25	nonIBD
chr11	91300000	91349999	237	nonIBD
chr11	91350000	91399999	175	nonIBD
chr11	91400000	91449999	32	nonIBD
chr11	91450000	91499999	8	nonIBD
chr11	91500000	91549999	9	nonIBD
chr11	91550000	91599999	90	nonIBD
chr11	91600000	91649999	200	nonIBD
chr11	91650000	91699999	551	nonIBD
chr11	91700000	91749999	256	nonIBD
chr11	91750000	91799999	617	nonIBD
chr11	91800000	91849999	122	nonIBD
chr11	91850000	91899999	6	IBD
chr11	91900000	91949999	4	IBD
chr11	91950000	91999999	11	IBD
chr11	92000000	92049999	19	IBD
chr11	92050000	92099999	25	nonIBD
chr11	92100000	92149999	23	nonIBD
chr11	92150000	92199999	24	nonIBD
chr11	92200000	92249999	41	nonIBD
chr11	92250000	92299999	49	nonIBD
chr11	92300000	92349999	10	nonIBD
chr11	92350000	92399999	5	nonIBD
chr11	92400000	92449999	12	nonIBD
chr11	92450000	92499999	83	nonIBD
chr11	92500000	92549999	33	nonIBD
chr11	92550000	92599999	157	nonIBD
chr11	92600000	92649999	102	nonIBD
chr11	92650000	92699999	367	nonIBD
chr11	92700000	92749999	316	nonIBD
chr11	92750000	92799999	225	nonIBD
chr11	92800000	92849999	223	nonIBD
chr11	92850000	92899999	221	nonIBD
chr11	92900000	92949999	165	nonIBD
chr11	92950000	92999999	289	nonIBD
chr11	93000000	93049999	109	nonIBD
chr11	93050000	93099999	214	nonIBD
chr11	93100000	93149999	8	nonIBD
chr11	93150000	93199999	443	nonIBD
chr11	93200000	93249999	396	nonIBD
chr11	93250000	93299999	346	nonIBD
chr11	93300000	93349999	602	nonIBD
chr11	93350000	93399999	597	nonIBD
chr11	93400000	93449999	427	nonIBD
chr11	93450000	93499999	574	nonIBD
chr11	93500000	93549999	404	nonIBD
chr11	93550000	93599999	387	nonIBD
chr11	93600000	93649999	551	nonIBD
chr11	93650000	93699999	528	nonIBD
chr11	93700000	93749999	368	nonIBD
chr11	93750000	93799999	486	nonIBD
chr11	93800000	93849999	536	nonIBD
chr11	93850000	93899999	344	nonIBD
chr11	93900000	93949999	269	nonIBD
chr11	93950000	93999999	484	nonIBD
chr11	94000000	94049999	393	nonIBD
chr11	94050000	94099999	485	nonIBD
chr11	94100000	94149999	288	nonIBD
chr11	94150000	94199999	430	nonIBD
chr11	94200000	94249999	336	nonIBD
chr11	94250000	94299999	416	nonIBD
chr11	94300000	94349999	308	nonIBD
chr11	94350000	94399999	333	nonIBD
chr11	94400000	94449999	336	nonIBD
chr11	94450000	94499999	233	nonIBD
chr11	94500000	94549999	346	nonIBD
chr11	94550000	94599999	485	nonIBD
chr11	94600000	94649999	367	nonIBD
chr11	94650000	94699999	390	nonIBD
chr11	94700000	94749999	376	nonIBD
chr11	94750000	94799999	523	nonIBD
chr11	94800000	94849999	649	nonIBD
chr11	94850000	94899999	376	nonIBD
chr11	94900000	94949999	366	nonIBD
chr11	94950000	94999999	280	nonIBD
chr11	95000000	95049999	322	nonIBD
chr11	95050000	95099999	57	nonIBD
chr11	95100000	95149999	231	nonIBD
chr11	95150000	95199999	35	nonIBD
chr11	95200000	95249999	68	nonIBD
chr11	95250000	95299999	2	IBD
chr11	95300000	95349999	5	IBD
chr11	95350000	95399999	10	IBD
chr11	95400000	95449999	8	IBD
chr11	95450000	95499999	9	IBD
chr11	95500000	95549999	250	nonIBD
chr11	95550000	95599999	279	nonIBD
chr11	95600000	95649999	288	nonIBD
chr11	95650000	95699999	130	nonIBD
chr11	95700000	95749999	81	nonIBD
chr11	95750000	95799999	24	nonIBD
chr11	95800000	95849999	105	nonIBD
chr11	95850000	95899999	253	nonIBD
chr11	95900000	95949999	398	nonIBD
chr11	95950000	95999999	37	nonIBD
chr11	96000000	96049999	112	nonIBD
chr11	96050000	96099999	40	nonIBD
chr11	96100000	96149999	45	nonIBD
chr11	96150000	96199999	143	nonIBD
chr11	96200000	96249999	288	nonIBD
chr11	96250000	96299999	56	nonIBD
chr11	96300000	96349999	6	nonIBD
chr11	96350000	96399999	15	nonIBD
chr11	96400000	96449999	7	nonIBD
chr11	96450000	96499999	159	nonIBD
chr11	96500000	96549999	456	nonIBD
chr11	96550000	96599999	356	nonIBD
chr11	96600000	96649999	303	nonIBD
chr11	96650000	96699999	556	nonIBD
chr11	96700000	96749999	309	nonIBD
chr11	96750000	96799999	376	nonIBD
chr11	96800000	96849999	270	nonIBD
chr11	96850000	96899999	592	nonIBD
chr11	96900000	96949999	428	nonIBD
chr11	96950000	96999999	307	nonIBD
chr11	97000000	97049999	340	nonIBD
chr11	97050000	97099999	501	nonIBD
chr11	97100000	97149999	62	nonIBD
chr11	97150000	97199999	15	IBD
chr11	97200000	97249999	10	IBD
chr11	97250000	97299999	8	IBD
chr11	97300000	97349999	17	IBD
chr11	97350000	97399999	5	IBD
chr11	97400000	97449999	4	IBD
chr11	97450000	97499999	17	IBD
chr11	97500000	97549999	7	IBD
chr11	97550000	97599999	10	IBD
chr11	97600000	97649999	36	IBD
chr11	97650000	97699999	7	IBD
chr11	97700000	97749999	12	IBD
chr11	97750000	97799999	18	IBD
chr11	97800000	97849999	19	IBD
chr11	97850000	97899999	9	IBD
chr11	97900000	97949999	17	IBD
chr11	97950000	97999999	6	IBD
chr11	98000000	98049999	3	IBD
chr11	98050000	98099999	19	IBD
chr11	98100000	98149999	4	IBD
chr11	98150000	98199999	6	IBD
chr11	98200000	98249999	1	IBD
chr11	98250000	98299999	1	IBD
chr11	98300000	98349999	2	IBD
chr11	98350000	98399999	2	IBD
chr11	98400000	98449999	0	IBD
chr11	98450000	98499999	1	IBD
chr11	98500000	98549999	2	IBD
chr11	98550000	98599999	3	IBD
chr11	98600000	98649999	84	nonIBD
chr11	98650000	98699999	306	nonIBD
chr11	98700000	98749999	36	nonIBD
chr11	98750000	98799999	8	nonIBD
chr11	98800000	98849999	9	nonIBD
chr11	98850000	98899999	13	nonIBD
chr11	98900000	98949999	30	nonIBD
chr11	98950000	98999999	29	nonIBD
chr11	99000000	99049999	154	nonIBD
chr11	99050000	99099999	25	nonIBD
chr11	99100000	99149999	15	nonIBD
chr11	99150000	99199999	11	nonIBD
chr11	99200000	99249999	56	nonIBD
chr11	99250000	99299999	221	nonIBD
chr11	99300000	99349999	382	nonIBD
chr11	99350000	99399999	122	nonIBD
chr11	99400000	99449999	22	nonIBD
chr11	99450000	99499999	109	nonIBD
chr11	99500000	99549999	32	nonIBD
chr11	99550000	99599999	254	nonIBD
chr11	99600000	99649999	150	nonIBD
chr11	99650000	99699999	282	nonIBD
chr11	99700000	99749999	53	nonIBD
chr11	99750000	99799999	69	nonIBD
chr11	99800000	99849999	118	nonIBD
chr11	99850000	99899999	141	nonIBD
chr11	99900000	99949999	248	nonIBD
chr11	99950000	99999999	339	nonIBD
chr11	100000000	100049999	431	nonIBD
chr11	100050000	100099999	7	nonIBD
chr11	100100000	100149999	14	nonIBD
chr11	100150000	100199999	322	nonIBD
chr11	100200000	100249999	3	IBD
chr11	100250000	100299999	6	IBD
chr11	100300000	100349999	29	nonIBD
chr11	100350000	100399999	74	nonIBD
chr11	100400000	100449999	188	nonIBD
chr11	100450000	100499999	70	nonIBD
chr11	100500000	100549999	78	nonIBD
chr11	100550000	100599999	43	nonIBD
chr11	100600000	100649999	63	nonIBD
chr11	100650000	100699999	126	nonIBD
chr11	100700000	100749999	108	nonIBD
chr11	100750000	100799999	44	nonIBD
chr11	100800000	100849999	10	nonIBD
chr11	100850000	100899999	27	nonIBD
chr11	100900000	100949999	94	nonIBD
chr11	100950000	100999999	262	nonIBD
chr11	101000000	101049999	72	nonIBD
chr11	101050000	101099999	24	nonIBD
chr11	101100000	101149999	71	nonIBD
chr11	101150000	101199999	154	nonIBD
chr11	101200000	101249999	92	nonIBD
chr11	101250000	101299999	178	nonIBD
chr11	101300000	101349999	112	nonIBD
chr11	101350000	101399999	133	nonIBD
chr11	101400000	101449999	351	nonIBD
chr11	101450000	101499999	173	nonIBD
chr11	101500000	101549999	24	nonIBD
chr11	101550000	101599999	26	nonIBD
chr11	101600000	101649999	13	nonIBD
chr11	101650000	101699999	292	nonIBD
chr11	101700000	101749999	124	nonIBD
chr11	101750000	101799999	95	nonIBD
chr11	101800000	101849999	250	nonIBD
chr11	101850000	101899999	128	nonIBD
chr11	101900000	101949999	224	nonIBD
chr11	101950000	101999999	32	nonIBD
chr11	102000000	102049999	3	IBD
chr11	102050000	102099999	5	IBD
chr11	102100000	102149999	69	IBD
chr11	102150000	102199999	17	IBD
chr11	102200000	102249999	5	IBD
chr11	102250000	102299999	74	nonIBD
chr11	102300000	102349999	38	nonIBD
chr11	102350000	102399999	3	IBD
chr11	102400000	102449999	9	IBD
chr11	102450000	102499999	9	IBD
chr11	102500000	102549999	8	IBD
chr11	102550000	102599999	13	IBD
chr11	102600000	102649999	48	nonIBD
chr11	102650000	102699999	64	nonIBD
chr11	102700000	102749999	47	nonIBD
chr11	102750000	102799999	111	nonIBD
chr11	102800000	102849999	61	nonIBD
chr11	102850000	102899999	35	nonIBD
chr11	102900000	102949999	5	IBD
chr11	102950000	102999999	6	IBD
chr11	103000000	103049999	11	IBD
chr11	103050000	103099999	6	IBD
chr11	103100000	103149999	9	IBD
chr11	103150000	103199999	8	IBD
chr11	103200000	103249999	9	IBD
chr11	103250000	103299999	88	nonIBD
chr11	103300000	103349999	175	nonIBD
chr11	103350000	103399999	82	nonIBD
chr11	103400000	103449999	58	nonIBD
chr11	103450000	103499999	18	IBD
chr11	103500000	103549999	6	IBD
chr11	103550000	103599999	36	IBD
chr11	103600000	103649999	6	IBD
chr11	103650000	103699999	14	IBD
chr11	103700000	103749999	1	IBD
chr11	103750000	103799999	4	IBD
chr11	103800000	103849999	6	IBD
chr11	103850000	103899999	8	IBD
chr11	103900000	103949999	5	IBD
chr11	103950000	103999999	3	IBD
chr11	104000000	104049999	111	nonIBD
chr11	104050000	104099999	35	nonIBD
chr11	104100000	104149999	182	nonIBD
chr11	104150000	104199999	178	nonIBD
chr11	104200000	104249999	5	IBD
chr11	104250000	104299999	4	IBD
chr11	104300000	104349999	8	IBD
chr11	104350000	104399999	5	IBD
chr11	104400000	104449999	8	IBD
chr11	104450000	104499999	22	nonIBD
chr11	104500000	104549999	75	nonIBD
chr11	104550000	104599999	107	nonIBD
chr11	104600000	104649999	72	nonIBD
chr11	104650000	104699999	19	nonIBD
chr11	104700000	104749999	49	nonIBD
chr11	104750000	104799999	108	nonIBD
chr11	104800000	104849999	76	nonIBD
chr11	104850000	104899999	144	nonIBD
chr11	104900000	104949999	273	nonIBD
chr11	104950000	104999999	25	nonIBD
chr11	105000000	105049999	31	nonIBD
chr11	105050000	105099999	84	nonIBD
chr11	105100000	105149999	13	nonIBD
chr11	105150000	105199999	29	nonIBD
chr11	105200000	105249999	26	nonIBD
chr11	105250000	105299999	62	nonIBD
chr11	105300000	105349999	4	IBD
chr11	105350000	105399999	5	IBD
chr11	105400000	105449999	14	IBD
chr11	105450000	105499999	15	IBD
chr11	105500000	105549999	5	IBD
chr11	105550000	105599999	62	nonIBD
chr11	105600000	105649999	15	nonIBD
chr11	105650000	105699999	12	nonIBD
chr11	105700000	105749999	25	nonIBD
chr11	105750000	105799999	43	nonIBD
chr11	105800000	105849999	100	nonIBD
chr11	105850000	105899999	26	nonIBD
chr11	105900000	105949999	5	IBD
chr11	105950000	105999999	8	IBD
chr11	106000000	106049999	5	IBD
chr11	106050000	106099999	30	nonIBD
chr11	106100000	106149999	14	nonIBD
chr11	106150000	106199999	21	nonIBD
chr11	106200000	106249999	17	nonIBD
chr11	106250000	106299999	61	nonIBD
chr11	106300000	106349999	145	nonIBD
chr11	106350000	106399999	204	nonIBD
chr11	106400000	106449999	185	nonIBD
chr11	106450000	106499999	93	nonIBD
chr11	106500000	106549999	98	nonIBD
chr11	106550000	106599999	142	nonIBD
chr11	106600000	106649999	260	nonIBD
chr11	106650000	106699999	114	nonIBD
chr11	106700000	106749999	27	nonIBD
chr11	106750000	106799999	34	nonIBD
chr11	106800000	106849999	11	nonIBD
chr11	106850000	106899999	18	nonIBD
chr11	106900000	106949999	132	nonIBD
chr11	106950000	106999999	89	nonIBD
chr11	107000000	107049999	53	nonIBD
chr11	107050000	107099999	5	IBD
chr11	107100000	107149999	3	IBD
chr11	107150000	107199999	10	IBD
chr11	107200000	107249999	6	IBD
chr11	107250000	107299999	3	IBD
chr11	107300000	107349999	5	IBD
chr11	107350000	107399999	11	IBD
chr11	107400000	107449999	28	IBD
chr11	107450000	107499999	15	IBD
chr11	107500000	107549999	12	IBD
chr11	107550000	107599999	39	nonIBD
chr11	107600000	107649999	97	nonIBD
chr11	107650000	107699999	128	nonIBD
chr11	107700000	107749999	127	nonIBD
chr11	107750000	107799999	162	nonIBD
chr11	107800000	107849999	248	nonIBD
chr11	107850000	107899999	180	nonIBD
chr11	107900000	107949999	117	nonIBD
chr11	107950000	107999999	21	nonIBD
chr11	108000000	108049999	15	nonIBD
chr11	108050000	108099999	6	nonIBD
chr11	108100000	108149999	308	nonIBD
chr11	108150000	108199999	90	nonIBD
chr11	108200000	108249999	137	nonIBD
chr11	108250000	108299999	60	nonIBD
chr11	108300000	108349999	149	nonIBD
chr11	108350000	108399999	106	nonIBD
chr11	108400000	108449999	151	nonIBD
chr11	108450000	108499999	101	nonIBD
chr11	108500000	108549999	82	nonIBD
chr11	108550000	108599999	111	nonIBD
chr11	108600000	108649999	136	nonIBD
chr11	108650000	108699999	92	nonIBD
chr11	108700000	108749999	82	nonIBD
chr11	108750000	108799999	70	nonIBD
chr11	108800000	108849999	106	nonIBD
chr11	108850000	108899999	72	nonIBD
chr11	108900000	108949999	58	nonIBD
chr11	108950000	108999999	65	nonIBD
chr11	109000000	109049999	164	nonIBD
chr11	109050000	109099999	11	nonIBD
chr11	109100000	109149999	7	nonIBD
chr11	109150000	109199999	7	nonIBD
chr11	109200000	109249999	20	nonIBD
chr11	109250000	109299999	179	nonIBD
chr11	109300000	109349999	361	nonIBD
chr11	109350000	109399999	188	nonIBD
chr11	109400000	109449999	45	nonIBD
chr11	109450000	109499999	149	nonIBD
chr11	109500000	109549999	115	nonIBD
chr11	109550000	109599999	114	nonIBD
chr11	109600000	109649999	9	nonIBD
chr11	109650000	109699999	23	nonIBD
chr11	109700000	109749999	30	nonIBD
chr11	109750000	109799999	28	nonIBD
chr11	109800000	109849999	32	nonIBD
chr11	109850000	109899999	3	IBD
chr11	109900000	109949999	1	IBD
chr11	109950000	109999999	10	IBD
chr11	110000000	110049999	3	IBD
chr11	110050000	110099999	1	IBD
chr11	110100000	110149999	0	IBD
chr11	110150000	110199999	246	nonIBD
chr11	110200000	110249999	166	nonIBD
chr11	110250000	110299999	292	nonIBD
chr11	110300000	110349999	95	nonIBD
chr11	110350000	110399999	202	nonIBD
chr11	110400000	110449999	158	nonIBD
chr11	110450000	110499999	246	nonIBD
chr11	110500000	110549999	195	nonIBD
chr11	110550000	110599999	150	nonIBD
chr11	110600000	110649999	100	nonIBD
chr11	110650000	110699999	9	IBD
chr11	110700000	110749999	14	IBD
chr11	110750000	110799999	3	IBD
chr11	110800000	110849999	1	IBD
chr11	110850000	110899999	2	IBD
chr11	110900000	110949999	3	IBD
chr11	110950000	110999999	361	nonIBD
chr11	111000000	111049999	559	nonIBD
chr11	111050000	111099999	408	nonIBD
chr11	111100000	111149999	519	nonIBD
chr11	111150000	111199999	79	nonIBD
chr11	111200000	111249999	10	nonIBD
chr11	111250000	111299999	17	nonIBD
chr11	111300000	111349999	173	nonIBD
chr11	111350000	111399999	227	nonIBD
chr11	111400000	111449999	242	nonIBD
chr11	111450000	111499999	97	nonIBD
chr11	111500000	111549999	169	nonIBD
chr11	111550000	111599999	267	nonIBD
chr11	111600000	111649999	320	nonIBD
chr11	111650000	111699999	78	nonIBD
chr11	111700000	111749999	261	nonIBD
chr11	111750000	111799999	244	nonIBD
chr11	111800000	111849999	217	nonIBD
chr11	111850000	111899999	94	nonIBD
