id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp1.p	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	cpp8.p	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	cpp.diff	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	sens	glu.age	glu.weight	glucose	rip.age	rip.weight	tail	wild	brain	ppi.weight	ppi.age	ppi.box	ppi3	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim
51228	53	BR	BrF52-55	50271	50170	119	124	22	0.833333333	6/3/2013	TestF53-24	M	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	3	33.1	4	33	2	32.8	5	33.1	0	32.8	4	34	4	2016	1701	1456	1442	1554	1398	9567	158.4	183.6	179.1	185	168.4	187.9	1062.4	0.590222222	36	30	31	26	28	30	181	330	410	658	712	762	597	3469	293	308	132	141	135	139	1148	390	640	738	657	775	503	3703	320	88	198	151	228	124	1109	1965	1430	1400	1330	1173	848	8146	200.4	183	218.3	148.5	165.5	159.3	1075	0.59722	37	22	30	26	25	15	155	0.007	0	0	0	0	0	0	0	234	77	35.9	136	85	37.4	8.8	0	n	35.5	70	3	52.45396257	55.65582707	73.93196163	60.68058376	52.91666667	23.33333333	27
51229	53	WR	BrF52-41	50117	50298	152	105	21	0.625	6/4/2013	TestF53-23	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	12	21.7	5	22.2	0	22.6	4	22.4	0	22.4	3	22.3	1	2324	1785	1222	1144	1282	1015	8772	151.2	178.8	195.2	190.9	196.3	156.6	1069	0.593888889	31	20	18	14	22	22	127	415	275	178	193	207	189	1457	328	281	126	148	97	69	1049	450	364	217	360	221	212	1824	228	183	107	141	185	97	941	2803	2257	1612	1788	2158	1378	11996	183.3	205.9	201.1	208.4	170.9	116.5	1086.1	0.60339	59	48	51	59	66	29	312	0.0095	0	0	0	0	0	0	0	367	76	21.4	65	84	22.3	8.1	0	n	22.2	69	4	38.05549964	71.23968368	81.19166068	63.49561467	77.83333333	-36	34
51233	53	BL	BrF52-40	50113	50388	153	93	20	0.7	6/5/2013	TestF53-25	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	5	23.8	0	23.3	1	23	2	23.7	0	23.7	4	23.8	3	1818	1887	1922	1593	1748	1750	10718	168.7	80	128	94.5	127.2	160.6	759	0.421666667	28	35	32	27	40	51	213	596	450	546	580	612	562	3346	519	383	305	271	232	178	1888	805	928	915	849	924	794	5215	418	385	390	388	269	215	2065	3015	2149	1890	2004	2023	1602	12683	173.3	119.1	159.1	196.1	94.4	113.9	855.9	0.4755	51	38	31	38	33	24	215	0.053833333	0	0	0	0	0	0	0	1869	75	24.7	82	83	26.4	8.6	0	n	24.2	68	1	61.63395225	48.01061008	69.4801061	59.70822281	22.41666667	-16	45
51234	53	AGL	BrF52-49	50183	50428	124	87	21	0.692307692	6/4/2013	TestF53-24	M	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	4	24.9	8	24.6	0	24.4	5	24.6	0	24.5	8	24.6	5	1830	1660	1545	1522	1326	928	8811	169.6	153.7	108.7	143.5	150.5	175.7	901.7	0.500944444	33	30	38	39	37	25	202	353	321	320	388	343	209	1934	359	217	227	249	121	131	1304	437	469	404	446	431	307	2494	320	272	229	249	200	97	1367	2321	1779	860	1587	1033	1087	8667	194.8	177	101.1	140.9	91.7	119.8	825.3	0.4585	40	24	15	25	12	16	132	-0.042444444	0	0	0	0	0	0	0	560	76	25.1	70	84	26.6	8.5	0	n	24.8	69	4	42.62274311	54.95723788	78.71206842	58.76401647	109.2916667	-37.83333333	35
51236	53	WR	BrF52-41	50117	50298	152	105	21	0.625	6/4/2013	TestF53-26	M	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	9	32	6	32.1	0	32.5	7	33.3	2	33.3	8	34.1	6	2232	1926	1505	1403	1299	1258	9623	156.9	187.6	149.1	134.2	181.6	133.8	943.2	0.524	35	42	20	26	17	21	161	486	351	179	221	110	133	1480	341	163	131	143	127	116	1021	384	218	191	245	211	170	1419	238	173	127	124	105	105	872	2719	1858	1406	1314	1506	1509	10312	153.7	108.1	94.6	185	142.9	172.2	856.5	0.47583	34	29	19	29	34	27	172	-0.048166667	0	0	0	0	0	0	0	-61	76	35.7	136	84	37.4	9.1	0	n	35	69	1	39.01682018	44.4907222	73.4928581	52.33346683	72.41666667	-9.333333333	45
51239	53	WR	BrF52-47	50187	50302	124	102	21	0.583333333	6/4/2013	TestF53-25	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	6	21.5	4	22.1	1	22	4	21.8	0	21.7	6	21.4	6	2340	2311	2052	1595	1522	1354	11174	138.6	140.3	144.3	103.6	123.6	121.4	771.8	0.428777778	31	39	32	22	29	23	176	459	362	357	453	418	400	2449	491	349	340	327	196	202	1905	547	563	307	352	351	233	2353	408	311	387	397	316	213	2032	2712	2384	1969	1911	1675	1320	11971	179.6	167.7	167.8	171.1	158.6	147.8	992.6	0.55144	46	48	38	39	32	25	228	0.122666667	0	0	0	0	0	0	0	-96	76	22.2	84	84	22.8	8	0	n	22	69	2	43.89357815	55.48805587	65.26443586	54.88202329	76.58333333	-21.83333333	26
51240	53	BR	BrF52-40	50113	50388	153	93	20	0.7	6/5/2013	TestF53-26	M	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	10	27.2	0	28.1	0	28.1	8	28.9	0	29	8	29.4	4	2571	2313	2000	1870	1714	1492	11960	198.6	172.8	199.6	198.9	204.8	163.6	1138.3	0.632388889	37	35	28	33	35	32	200	452	309	278	329	396	395	2159	290	138	136	180	160	83	987	525	512	535	518	569	522	3181	257	146	187	141	97	157	985	1972	1666	1552	1193	1142	1451	8976	148.2	139.8	117.7	122.8	137.5	158.9	824.9	0.45828	26	21	23	13	17	25	125	-0.174111111	0	0	0	0	0	0	0	1022	75	31.9	94	83	34.5	8.2	0	y	30.6	68	2	5.525175557	64.05199462	70.66188555	46.74635191	25.58333333	-19.33333333	36
51241	53	BR	BrF52-36	49463	50362	154	95	20	0.857142857	6/5/2013	TestF53-25	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	7	26.2	3	26.3	0	26.6	8	26.7	0	26.2	4	26.7	4	1631	1248	1234	1124	1394	1066	7697	151.8	160.7	155.2	180.4	140.5	170.8	959.4	0.533	53	39	36	35	46	37	246	362	349	268	342	288	245	1854	222	206	227	160	222	247	1284	319	303	275	287	379	170	1733	312	161	214	225	200	284	1396	1322	1243	1146	953	872	858	6394	156.1	195	160.5	155.3	195.9	147.9	1010.7	0.5615	34	36	35	28	29	32	194	0.0285	0	0	0	0	0	0	0	-121	75	28.2	98	83	28.2	8.3	0	y	27.9	68	3	18.14232466	25.5316107	62.66754299	35.44715945	122.2916667	11	22
51243	53	BL	BrF52-56	50257	50264	125	121	21	0.538461538	6/5/2013	TestF53-29	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	9	21.9	2	21.7	0	21.7	4	21.6	0	21.4	7	21.6	4	1795	1671	1599	1387	995	1221	8668	164.3	125.1	161	114.3	148.8	103.3	816.8	0.453777778	25	21	16	14	13	17	106	564	481	531	434	388	405	2803	464	153	228	248	229	137	1459	423	447	422	305	342	294	2233	204	158	163	151	249	148	1073	1170	1328	1459	1354	1373	1186	7870	193.6	179.1	197.2	202.6	184.4	164.6	1121.5	0.62306	16	28	27	29	23	20	143	0.169277778	0	0	0	0	0	0	0	-570	75	22.5	85	83	23.1	7.9	0	n	22.3	68	2	37.19925466	48.50666503	57.48878924	47.73156964	101.3333333	10.33333333	33
51244	53	AGR	BrF52-47	50187	50302	124	102	21	0.583333333	6/4/2013	TestF53-26	M	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	11	28.5	4	28.5	2	28.4	7	28.4	1	28.9	7	29.4	7	1906	1266	1276	954	1163	1093	7658	157.1	146	124.8	107.6	156.4	98.1	790	0.438888889	37	24	23	18	17	14	133	370	491	395	496	424	432	2608	324	368	236	144	224	147	1443	285	422	452	440	328	332	2259	190	182	233	146	100	79	930	2312	2126	2155	1682	1863	1623	11761	218.5	220.8	208.5	204.4	182.3	182.1	1216.6	0.67589	31	28	27	26	19	26	157	0.237	0	0	0	0	0	0	0	-349	76	30.5	94	84	32.9	8.5	4	n	30.1	69	3	-20.36984421	38.03866991	62.15742457	26.60875009	75.16666667	-58	48
51245	53	BR	BrF52-64	50415	49488	90	152	22	0.25	6/4/2013	TestF53-29	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	55	8	22.6	4	23.1	0	23	4	22.9	0	22.7	5	23.3	2	1862	1668	1736	1737	1489	1293	9785	197.5	201.6	159.9	178.2	169.9	187.8	1094.9	0.608277778	29	41	32	39	28	30	199	449	546	724	682	627	608	3636	487	373	362	315	309	79	1925	774	1002	715	780	889	753	4913	332	364	342	331	217	165	1751	1880	1171	1277	1192	999	1241	7760	175.5	169.2	184.5	166.2	211.7	187.5	1094.6	0.60811	43	26	26	19	24	26	164	-0.000166667	0	0	0	0	0	0	0	1277	76	23.2	147	84	26.5	8.5	0	n	23	69	1	49.71586425	74.4820442	82.26124704	68.8197185	53.375	-19.16666667	47
51247	53	WL	BrF52-39	50105	50346	155	96	20	0.666666667	6/5/2013	TestF53-25	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	8	15.8	5	15.6	0	15.6	4	15.3	0	15	7	15.3	6	1795	1453	1611	1320	1091	1271	8541	171	145.4	140.7	199.7	224.2	192.4	1073.4	0.596333333	27	29	32	23	31	33	175	448	356	502	602	573	500	2981	679	337	272	313	307	200	2108	648	823	570	564	566	463	3634	465	356	297	352	286	195	1951	1918	1596	1449	1232	1182	1107	8484	128.2	134.7	209.8	211.1	205.1	210	1098.9	0.6105	42	33	29	26	23	21	174	0.014166667	0	0	0	0	0	0	0	653	75	16.7	47	83	16.9	7.4	0	n	16.6	68	4	25.97797615	43.0398775	63.52010165	44.17931843	89.125	-18.66666667	28
51250	53	WR	BrF52-36	49463	50362	154	95	20	0.857142857	6/5/2013	TestF53-26	M	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	12	34.5	5	35.7	0	35.6	4	35.6	0	36	5	36.2	5	2371	1927	1470	1352	1347	1312	9779	153.9	130.1	157.6	175.1	145	159.8	921.5	0.511944444	38	37	19	15	23	24	156	321	277	232	231	203	167	1431	239	218	126	143	138	55	919	297	366	367	345	316	331	2022	208	149	175	171	136	125	964	2305	1581	1292	1344	1176	841	8539	178.9	153.6	197.5	203	208.6	216.5	1158.1	0.64339	34	29	24	26	23	15	151	0.131444444	0	0	0	0	0	0	0	591	75	39.4	132	83	40.6	8.6	0	n	39.1	68	4	53.36813499	68.73877263	69.95747033	64.02145932	145.4583333	4.333333333	38
51254	53	BR	BrF52-64	50415	49488	90	152	22	0.25	6/4/2013	TestF53-30	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	55	1	27.7	8	28.5	0	28.7	7	29	1	28.9	8	27.6	7	1635	1699	1664	1407	1336	1135	8876	120.5	105.1	114.2	144.6	142.5	159.5	786.4	0.436888889	24	34	19	21	23	24	145	357	475	395	411	348	357	2343	369	202	194	120	250	262	1397	496	528	424	384	483	420	2735	237	211	188	198	213	229	1276	2369	1638	1489	1421	1494	1598	10009	153.4	171.4	122	167.1	158.7	138.9	911.5	0.50639	33	28	31	26	25	21	164	0.0695	0	0	0	0	0	0	0	392	76	29	140	84	31.2	8	0	y	29.1	69	1	48.24572845	60.56867093	61.32515978	56.71318638	29.83333333	-27	48
51257	53	AGR	BrF52-37	49469	50414	154	91	20	0.545454545	6/5/2013	TestF53-27	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	1	23.6	7	24.3	0	24.1	5	24.1	1	24.6	4	24.8	3	2845	2605	2407	2517	2438	2395	15207	143.9	153.8	158.6	141	161.4	118.7	877.4	0.487444444	33	35	32	47	37	47	231	650	435	391	371	431	373	2651	332	244	267	210	221	265	1539	460	459	419	402	456	487	2683	311	193	211	238	235	128	1316	2054	2054	1620	1404	1423	1277	9832	158.4	155.2	175.5	210.2	139	202.2	1040.5	0.57806	44	47	38	25	36	31	221	0.090611111	0	0	0	0	0	0	0	32	77	28.4	94	85	28.4	8.2	0	n	26.5	70	1	25.66909206	63.15058526	69.61657703	52.81208478	60.875	8.5	48
51258	53	BR	BrF52-39	50105	50346	155	96	20	0.666666667	6/5/2013	TestF53-28	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	5	24.3	4	25.4	0	25	5	25.3	0	24.6	1	25.1	7	1622	1549	1379	1774	1194	1216	8734	168.9	168.8	116.5	157.6	113.6	130	855.4	0.475222222	28	30	33	36	20	23	170	303	350	361	455	290	265	2024	309	249	238	271	246	158	1471	402	445	370	430	497	402	2546	279	259	294	258	152	207	1449	2385	2326	1952	1758	1694	1440	11555	155.5	180.5	177.4	159	163.4	134.2	970	0.53889	46	49	33	25	30	26	209	0.063666667	0	0	0	0	0	0	0	522	75	28	66	83	31	8.2	0	y	27.3	68	1	31.86863246	47.87518348	75.6560785	51.79996481	113.5	-105.1666667	45
51259	53	WL	BrF52-59	50349	50126	96	154	20	0.6	6/5/2013	TestF53-27	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	2	19.1	4	19.3	1	19.1	6	19.2	0	18.6	1	19.3	5	2214	2248	1683	2182	2169	2042	12538	178.6	171.8	156.8	174.9	129.3	153.9	965.3	0.536277778	23	28	25	38	27	26	167	508	271	269	373	404	332	2157	403	230	258	331	204	155	1581	672	479	648	752	828	695	4074	290	216	232	278	299	235	1550	2614	2346	1813	1950	1857	1630	12210	163.1	173.3	218	204.9	181.1	163.5	1103.9	0.61328	27	35	23	30	27	21	163	0.077	0	0	0	0	0	0	0	1917	75	19.7	71	83	21	7.9	0	y	19.5	68	2	37.43874311	52.57161959	66.81297008	52.27444426	43.875	-47	27
51262	53	AGR	BrF52-37	49469	50414	154	91	20	0.545454545	6/5/2013	TestF53-28	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	56	6	26.7	8	27.9	0	28.1	5	29.3	3	29.2	6	29.6	5	1636	1559	1242	927	868	827	7059	132.7	153.5	119.3	202	164.5	164.4	936.4	0.520222222	20	25	18	22	21	21	127	309	224	239	190	173	176	1311	302	156	73	150	140	125	946	275	321	304	295	291	249	1735	221	139	177	98	176	120	931	2603	1575	1285	1648	1464	1562	10137	180.7	156.5	182.3	181.3	163.3	130.4	994.5	0.5525	36	18	20	30	25	33	162	0.032277778	0	0	0	0	0	0	0	424	77	30	118	85	31.8	8.6	0	n	29.9	70	2	-9.078762307	37.57296062	37.19409283	21.89609705	78.04166667	-55	67
51263	53	WL	BrF52-43	50249	50422	125	92	20	0.25	6/6/2013	TestF53-29	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	10	25.8	4	26.2	0	26	8	25.7	0	25.6	7	26.6	2	2073	2262	2421	1864	1815	2139	12574	185.9	228.7	148.6	136.9	125.8	163.2	989.1	0.5495	22	26	41	28	31	42	190	375	344	304	297	183	296	1799	375	199	336	223	259	131	1523	448	494	327	344	315	319	2247	335	318	154	305	199	224	1535	3084	2581	2216	2114	1489	2076	13560	182.2	190.4	156.5	221.3	242.2	207.9	1200.5	0.66694	35	38	31	33	31	34	202	0.117444444	0	0	0	0	0	0	0	448	74	25.7	74	82	27	8.1	0	y	26.3	67	3	-10.75675676	-1.041431116	20.34213583	2.847982653	73.58333333	17.16666667	25
51268	53	WR	BrF52-59	50349	50126	96	154	20	0.6	6/5/2013	TestF53-28	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	7	19.1	3	18.9	0	18.8	1	19.6	0	19.7	3	20.3	2	1371	1190	1317	1024	1128	1100	7130	151.7	176.7	144	175.3	150	140.2	937.9	0.521055556	35	30	34	26	27	32	184	303	191	135	175	107	102	1013	361	175	213	231	219	105	1304	347	285	252	193	178	115	1370	283	291	322	246	174	149	1465	2282	1713	1546	1690	1374	1148	9753	192.8	192.1	176.1	194.9	204.8	183.4	1144.1	0.63561	49	33	23	29	20	14	168	0.114555556	0	0	0	0	0	0	0	357	75	20.6	68	83	27.5	8.3	0	n	21.2	68	4	39.42078196	70.28697171	85.35735478	65.02170282	99.33333333	20.16666667	37
51272	53	BL	BrF52-56	50257	50264	125	121	21	0.538461538	6/5/2013	TestF53-30	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	2	26.6	5	27.4	2	27.2	6	27.4	1	27.7	8	27.8	9	1943	1801	1971	2037	2056	2037	11845	171.7	167.8	174.9	117	155.8	124.4	911.6	0.506444444	24	24	24	21	32	28	153	446	479	423	465	612	488	2913	503	369	361	372	371	280	2256	633	759	753	819	794	717	4475	375	418	360	365	183	259	1960	3064	2884	2096	2569	2834	2610	16057	186	211.3	168.4	187.4	195.6	165.1	1113.8	0.61878	44	42	22	38	46	34	226	0.112333333	0	0	0	0	0	0	0	1562	75	28.9	118	83	30.3	8.2	0	n	28.2	68	2	52.24847561	35.89939024	58.51371951	48.88719512	16.70833333	-15.66666667	32
51275	53	AGL	BrF52-65	50277	50312	125	99	20	0.75	6/6/2013	TestF53-33	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	1	17.3	2	17.4	1	17.3	4	17.5	0	17.3	5	17.2	4	2206	1326	1597	1265	976	1144	8514	118.5	132.5	142.8	171.3	40.2	74.1	679.4	0.377444444	21	15	18	16	10	14	94	521	382	416	408	485	514	2726	296	159	125	208	167	178	1133	573	663	690	794	973	840	4533	248	191	84	237	196	59	1015	2136	1483	919	1132	739	1218	7627	116.6	120.4	66.9	121.5	78.9	128.1	632.4	0.35133	30	18	16	16	10	23	113	-0.026111111	0	0	0	0	0	0	1	1807	67	17.2	51	75	20.1	7.9	6	n	18.3	67	1	60.65268065	83.86946387	81.56177156	75.36130536	30.70833333	-2.166666667	48
51276	53	AGR	BrF52-43	50249	50422	125	92	20	0.25	6/6/2013	TestF53-30	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	3	28	3	29.8	0	30.3	8	30.6	0	30.8	5	29.7	6	1246	1241	1329	1049	1128	1093	7086	135.7	182	163.9	197.1	211	151.3	1041	0.578333333	19	18	19	17	21	21	115	322	223	207	183	147	140	1222	316	203	213	161	101	115	1109	318	255	305	244	250	244	1616	299	191	180	185	157	174	1186	1591	1398	1137	1050	812	763	6751	205.5	212.7	210.7	204.6	206.6	237.2	1277.3	0.70961	29	30	26	21	15	12	133	0.131277778	0	0	0	0	0	0	0	394	74	34.1	121	82	37.7	8.5	0	n	32.4	67	3	4.802074778	36.74778474	51.13620056	30.89535336	85.83333333	17	229
51277	53	AGL	BrF52-45	50175	50228	127	125	20	0.5	6/6/2013	TestF53-29	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	11	19.4	2	19.6	0	19.6	4	19.6	0	19.5	2	19.7	4	812	1018	929	942	1019	561	5281	0	187.5	119.3	192.4	152.1	73.5	724.8	0.402666667	0	14	16	16	19	12	77	439	500	442	371	320	364	2436	293	229	175	205	69	110	1081	531	418	398	445	543	345	2680	328	334	161	178	111	113	1225	1526	1135	649	840	449	552	5151	179.5	180.2	135.5	110.1	57	82.5	744.8	0.41378	23	21	10	22	10	6	92	0.011111111	0	0	0	0	0	0	0	244	74	19.5	53	82	20.1	7.7	0	n	19.9	67	4	21.77766244	39.55101635	54.02642	38.4516996	85.20833333	-40	34
51280	53	WR	BrF52-45	50175	50228	127	125	20	0.5	6/6/2013	TestF53-30	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	4	26	7	27.7	0	28.2	6	28.7	0	28.9	7	28.8	6	1335	1319	1398	1320	1014	937	7323	104.9	139.6	134.3	130.3	161.2	164.5	834.8	0.463777778	13	27	32	22	24	27	145	264	233	219	203	222	175	1316	212	139	188	144	145	73	901	310	360	375	379	394	339	2157	280	194	274	200	172	122	1242	1802	1339	1125	1202	1127	1041	7636	167.8	195.4	171.8	207.5	157	210.3	1109.8	0.61656	33	22	22	32	27	23	159	0.152777778	0	0	0	0	0	0	0	841	74	27.8	70	82	30.3	8.2	0	n	27.6	67	4	55.84694232	82.2654946	85.60037702	74.57093798	111.875	-14.5	25
51281	53	BR	BrF52-52	50231	50204	124	124	21	0.7	6/5/2013	TestF53-31	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	5	22.5	1	23.1	0	23.7	8	23.9	1	24	6	23.4	3	1863	1855	1559	1559	1451	1402	9689	157.5	125.2	116.5	140.9	132	128	800.1	0.4445	30	23	37	33	43	41	207	475	476	515	427	605	409	2907	349	259	289	220	239	208	1564	379	545	39	20	19	37	1039	401	298	218	197	142	151	1407	2519	2483	2563	2347	1679	1670	13261	180.9	166.6	147.5	165.8	168.7	201.8	1031.3	0.57294	44	43	49	43	28	36	243	0.128444444	0	0	0	0	0	0	0	-1868	68	23.5	62	76	25.1	8.4	4	y	23	68	1	53.15384615	69.38461538	70.19230769	64.24358974	21.08333333	-5.333333333	46
51283	53	AGL	BrF52-53	50243	50174	125	126	20	0.538461538	6/6/2013	TestF53-31	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	6	18.2	1	18.3	0	18.5	7	19.2	1	19.3	1	20.2	3	1669	1457	1685	1524	1389	1308	9032	183.2	164.3	135.7	208.6	216.9	161	1069.7	0.594277778	29	26	37	29	34	30	185	520	536	417	469	507	373	2822	433	290	291	219	183	227	1643	652	585	561	503	494	361	3156	309	283	294	256	263	273	1678	2626	2109	2135	1894	1375	1780	11919	135.1	96.9	107.6	185.4	163.6	145.3	833.9	0.46328	42	38	24	27	27	36	194	-0.131	0	0	0	0	0	0	0	334	67	21.1	49	75	20.9	7.3	0	n	20.8	67	2	53.74947101	72.92001693	78.9476654	68.53905111	54.16666667	-9.833333333	28
51284	53	BR	BrF52-52	50231	50204	124	124	21	0.7	6/5/2013	TestF53-32	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	8	20.8	5	21.6	0	21.6	8	22.7	0	22.7	8	22.9	2	1735	1570	1809	1360	1367	1250	9091	164.3	134.6	134.6	141.3	171.9	150	896.7	0.498166667	34	38	48	40	48	34	242	515	534	370	430	497	514	2860	535	382	376	315	303	243	2154	720	702	763	740	875	602	4402	537	307	391	285	257	236	2013	2631	1676	1858	1693	1039	1308	10205	171.9	159.7	200.1	220.7	106.2	111.6	970.2	0.539	83	33	50	37	29	38	270	0.040833333	0	0	0	0	0	0	0	1542	68	23.8	69	76	25.7	8.1	0	n	23.9	68	1	56.57100809	63.87049301	64.18585094	61.54245068	26.79166667	-28.16666667	53
51288	53	AGR	BrF52-53	50243	50174	125	126	20	0.538461538	6/6/2013	TestF53-32	M	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	9	26.7	4	28.3	1	27.7	9	27.8	0	27.3	4	28	5	1708	1902	1910	1451	1390	1352	9713	151.4	159.1	162.3	158.9	164.9	113.7	910.3	0.505722222	24	29	33	19	27	26	158	489	483	434	451	437	471	2765	514	437	363	301	246	190	2051	430	482	456	370	403	385	2526	362	300	252	189	211	182	1496	2114	1956	1529	1162	1524	1156	9441	169.3	173.2	151.1	178	157	133.7	962.3	0.53461	31	33	22	14	24	15	139	0.028888889	0	0	0	0	0	0	0	-239	67	29.7	93	75	30.1	8.5	0	n	29.4	67	2	63.8958565	79.37378523	81.64231494	74.97065223	67.125	13.33333333	30
51289	53	AGR	BrF52-61	50389	50138	94	155	20	0.444444444	6/6/2013	TestF53-31	F	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	7	21.4	0	21.8	0	22	6	22.5	0	21.3	5	20.1	1	1326	922	974	831	707	631	5391	166.2	114.4	133.8	89.9	108.1	102.5	714.9	0.397166667	29	22	27	20	18	20	136	416	223	296	291	263	166	1655	396	316	258	270	264	238	1742	427	228	228	189	166	107	1345	488	294	326	253	160	228	1749	1767	1621	1441	1232	1079	1057	8197	149.7	113.1	158.8	163	154.7	166.7	906	0.50333	57	55	59	45	33	33	282	0.106166667	0	0	0	0	0	0	0	-310	67	23.3	71	75	23.4	8	0	n	22.9	67	4	43.2025721	76.1453591	78.25378186	65.86723769	61.70833333	-11.83333333	31
51291	53	BR	BrF52-54	50239	50276	127	113	21	0.428571429	6/7/2013	TestF53-27	F	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	52	3	22	0	21.5	0	21.1	5	21.4	0	21.4	6	22.6	6	2306	2364	1741	1622	1272	1244	10549	152.8	144.8	134.1	138.2	123.5	124.2	817.6	0.454222222	22	29	23	27	22	19	142	505	482	269	391	373	477	2497	340	223	236	221	251	100	1371	599	372	439	420	429	376	2635	301	180	133	167	171	148	1100	1507	1473	1176	1042	815	873	6886	181.5	155.5	197.1	154.3	200.4	149.8	1038.6	0.577	34	37	26	22	21	21	161	0.122777778	0	0	0	0	0	0	0	138	73	23.6	73	81	24.6	7.8	0	n	23	66	3	9.187585926	37.90340649	56.50669586	34.53256276	78.625	-12	31
