"id"	"cpp.diff"	"sens"	"cpp1.1"	"cpp1.2"	"cpp1.3"	"cpp1.4"	"cpp1.5"	"cpp1.6"	"cpp1.t"	"cpp1.p"	"cpp8.1"	"cpp8.2"	"cpp8.3"	"cpp8.4"	"cpp8.5"	"cpp8.6"	"cpp8.t"	"cpp8.p"	"sc1.1"	"sc1.2"	"sc1.3"	"sc1.4"	"sc1.5"	"sc1.6"	"sc1.t"	"sc8.1"	"sc8.2"	"sc8.3"	"sc8.4"	"sc8.5"	"sc8.6"	"sc8.t"	"act1.1"	"act1.2"	"act1.3"	"act1.4"	"act1.5"	"act1.6"	"act1.t"	"act2.1"	"act2.2"	"act2.3"	"act2.4"	"act2.5"	"act2.6"	"act2.t"	"act3.1"	"act3.2"	"act3.3"	"act3.4"	"act3.5"	"act3.6"	"act3.t"	"act4.1"	"act4.2"	"act4.3"	"act4.4"	"act4.5"	"act4.6"	"act4.t"	"act5.1"	"act5.2"	"act5.3"	"act5.4"	"act5.5"	"act5.6"	"act5.t"	"act8.1"	"act8.2"	"act8.3"	"act8.4"	"act8.5"	"act8.6"	"act8.t"	"ppi3"	"ppi6"	"ppi12"	"avg.ppi"	"startle"	"habituation"	"glucose"	"tail"	"wild"	"ppi3.logit"	"ppi6.logit"	"ppi12.logit"	"wild.binary"
51349	0.061944444	383	170.4	144.2	134.9	202.1	177.9	142.2	971.7	0.539833333	191.7	191.5	171.9	182.1	186.6	159.4	1083.2	0.60178	41	39	47	25	33	55	240	47	34	40	29	22	24	196	1846	1710	1605	1321	1333	1538	9353	553	589	303	536	355	435	2771	411	320	391	266	284	252	1924	574	623	493	463	497	504	3154	284	252	310	311	268	187	1612	1998	1470	1710	1437	1302	1148	9065	45.3448728	46.04773145	71.07133491	54.15464639	57.375	-8.666666667	115	"8"	0	-2.34149803079727	-2.33478731441085	-2.14520791776287	0
51350	-0.000388889	-206	159.6	131.8	129.3	158.4	170.4	137.7	887.2	0.492888889	144.8	129.3	188.6	166.6	162.9	94.3	886.5	0.4925	41	20	16	23	17	33	150	42	27	30	30	18	18	165	1683	1179	1119	1223	809	1006	7019	435	543	378	307	418	376	2457	455	268	229	130	180	128	1390	569	372	328	321	288	373	2251	391	283	257	136	182	116	1365	1659	1168	1064	991	777	789	6448	21.91204791	31.43178584	51.5931306	34.97898812	113.7916667	1.833333333	103	"8"	0	-2.65836435890078	-2.50126372830263	-2.28516165765009	0
51351	-0.041666667	981	163	172.1	217.5	193.6	203.1	99.3	1048.6	0.582555556	172	129.2	99.2	164.6	185.3	223.3	973.6	0.54089	30	32	23	28	22	16	151	31	26	24	22	15	12	130	1751	1646	1194	1164	1284	743	7782	241	165	126	140	286	191	1149	342	270	136	157	154	236	1295	367	265	431	391	406	270	2130	156	230	169	187	141	125	1008	1103	1103	763	911	610	487	4977	18.24965902	18.98032084	49.48691304	28.90563097	61.41666667	-28.33333333	128	"7.7"	0	-2.73795194885897	-2.72087136247884	-2.30335511156567	0
51355	0.016777778	28	146.3	165.8	183.2	155.4	121.4	169.4	941.5	0.523055556	125	161	153.6	181.7	179.2	171.2	971.7	0.53983	34	33	35	50	52	42	246	51	35	41	18	40	31	216	1752	1478	1219	1434	1598	1415	8896	399	212	240	127	132	125	1235	340	211	166	118	180	112	1127	318	182	151	215	198	199	1263	258	260	216	156	179	162	1231	2092	1878	1879	1381	1706	1342	10278	42.88156288	64.87586488	48.13593814	51.9644553	27.95833333	-2.166666667	80	"7.9"	0	-2.36586306751172	-2.18509013719553	-2.31543499474572	0
51356	0.007722222	543	171.1	167.6	181.4	171.8	160.7	149.9	1002.5	0.556944444	192.3	143.7	193	174.6	154.8	158	1016.4	0.56467	49	43	33	28	43	27	223	56	48	36	45	23	26	234	3265	2695	2080	2126	1948	1374	13488	277	202	276	279	277	261	1572	293	255	198	250	170	96	1262	455	394	281	339	370	276	2115	399	249	136	183	171	99	1237	2864	2725	1824	2246	1513	1365	12537	35.27667269	83.22373829	74.08548414	64.19529837	67.08333333	-15.16666667	79	"8.1"	2	-2.45097762936329	-2.0761232951924	-2.12703740734833	1
51359	-0.068666667	-109	201.3	214.4	206.7	170.9	196.2	181.1	1170.6	0.650333333	202.8	154.7	140.7	179.4	203.8	165.6	1047	0.58167	31	28	22	36	28	18	163	24	28	22	15	20	25	134	1882	2390	1812	2183	1619	1067	10953	445	348	323	315	316	200	1947	261	285	178	143	153	238	1258	291	304	281	303	372	287	1838	202	159	207	229	210	213	1220	1322	1113	969	1237	1180	1178	6999	82.52045633	88.11447679	88.71636507	86.45043273	53.66666667	12.33333333	103	"7.5"	0	-2.07983969243431	-2.0511090107415	-2.0481261653024	0
51360	0.032833333	-123	198.6	183.3	173	145.4	155.5	184.3	1040.1	0.577833333	176.1	151	151	202.7	219.6	198.8	1099.2	0.61067	36	37	30	25	37	29	194	32	30	29	32	17	25	165	1950	1649	1544	1296	1669	1571	9679	266	249	294	243	232	192	1476	215	123	175	273	91	185	1062	167	189	192	277	266	262	1353	173	199	196	168	127	87	950	1713	1624	1650	1567	1325	1721	9600	81.19787045	85.3069291	86.4539808	84.31959345	49.29166667	3	91	"7.9"	0	-2.08691458730469	-2.06529496590044	-2.05944403165586	0
51361	0.119555556	313	144	124.5	140	128	121.7	108.4	766.6	0.425888889	170.3	137.5	164	164.7	194.3	151	981.8	0.54544	25	34	29	38	35	34	195	73	62	51	43	41	20	290	2411	2407	2263	2175	2102	1745	13103	552	498	592	580	500	470	3192	454	388	336	380	349	311	2218	641	608	615	625	615	401	3505	472	527	563	313	380	253	2508	4160	3309	3181	2200	2213	1295	16358	36.80900621	43.34307636	76.47515528	52.20907928	37.83333333	-1.5	55	"7.7"	0	-2.43244436351646	-2.36119380992652	-2.11314559386148	0
51364	0.059722222	780	183.1	121.3	129.1	151.4	136.5	140	861.4	0.478555556	154.2	172.2	155.7	178.3	175.9	132.6	968.9	0.53828	18	29	35	30	38	35	185	50	48	31	35	33	31	228	1284	1557	1600	1399	1567	1583	8990	434	239	261	237	204	196	1571	352	235	239	244	182	273	1525	549	401	314	362	333	392	2351	307	262	379	290	273	198	1709	2642	2577	2167	1929	2241	1900	13456	54.90738018	42.65510144	54.72214055	50.76154072	31.375	-33	63	"8.6"	0	-2.25797810959505	-2.36817257120016	-2.25945384409581	0
51367	0.082111111	-1708	132.1	143.9	117.6	111.4	156.6	125.8	787.4	0.437444444	168.2	169.6	157.8	126.9	147	165.7	935.2	0.51956	20	20	29	31	25	29	154	38	40	38	34	30	35	215	1311	1205	1493	1458	1352	1350	8169	400	364	515	625	728	577	3209	358	365	363	277	311	231	1905	421	346	307	212	164	51	1501	380	321	239	174	310	229	1653	1676	1425	1205	1346	1116	838	7606	38.93214683	55.29032258	60.98998888	51.7374861	45.83333333	-4.666666667	103	"8.3"	0	-2.40799754583263	-2.25494298524755	-2.21208457387226	0
51368	0.028111111	-320	132.4	139.9	211.6	178.5	147.4	183.4	993.2	0.551777778	181.1	192.8	152.1	183.1	218.1	116.6	1043.8	0.57989	63	40	47	54	42	45	291	45	37	45	32	50	22	231	1509	1516	1320	1523	1348	1590	8806	621	503	470	335	222	228	2379	331	390	181	217	215	160	1494	548	382	346	313	236	234	2059	277	181	146	184	132	157	1077	1948	2096	1838	1182	1707	1145	9916	51.92031227	41.19870379	54.18574164	49.1015859	86.66666667	-28.83333333	92	"8.5"	0	-2.28240195964342	-2.38332351485912	-2.26375532243603	0
51371	0.226222222	-1562	133.5	115.8	140.8	99	125.7	114	728.8	0.404888889	160.7	221.1	200.2	153.7	161	239.3	1136	0.63111	27	27	28	16	40	30	168	28	16	18	12	13	18	105	1351	1312	1224	996	1441	1156	7480	358	322	425	397	274	267	2043	191	87	92	87	113	91	661	263	125	38	22	18	15	481	324	98	189	218	259	130	1218	1754	1135	1221	1046	1234	893	7283	60.0871731	64.76961395	76.97540473	67.27739726	33.58333333	-7.833333333	80	"8"	10	-2.21860080325374	-2.18580663381798	-2.11029208673783	1
51372	-0.021666667	89	192.9	203.6	218.3	237.9	204.6	251.2	1308.5	0.726944444	191.2	198.4	208.8	230.4	247.1	193.6	1269.5	0.70528	31	34	34	20	30	17	166	33	24	19	7	18	10	111	2128	1755	1463	1020	1377	978	8721	408	350	324	357	355	309	2103	363	146	121	106	190	53	979	355	418	475	341	275	328	2192	317	173	97	167	128	77	959	3062	2224	1877	1196	1475	1765	11599	56.7118751	69.94795774	75.58271566	67.41418283	54.20833333	-21.33333333	117	"8.3"	0	-2.2438560171994	-2.15217648560644	-2.11828252452302	0
51375	0.239333333	1300	138.7	148.4	156.7	170.2	162.6	134.1	910.7	0.505944444	199.1	187.9	254	202.1	239.4	259	1341.5	0.74528	25	31	36	26	15	25	158	29	38	8	30	16	16	137	2186	2248	2133	1665	1374	1751	11357	488	584	428	390	424	419	2733	502	335	260	238	215	68	1618	586	696	720	607	709	715	4033	388	353	203	248	147	109	1448	1575	1953	773	1853	1025	955	8134	51.38435374	71.72789116	76.16666667	66.42630385	51.5	-9.166666667	76	"7.2"	0	-2.28693175391869	-2.14118560904446	-2.11491451216027	0
51376	0.068222222	416	116	127.5	144.4	137.1	154.7	120.8	800.5	0.444722222	123.3	138.9	170.7	172.4	199.8	118.2	923.3	0.51294	58	37	29	48	49	55	276	40	58	41	40	19	35	233	2201	2737	2261	2700	2752	2875	15526	488	465	467	418	404	372	2614	400	338	257	130	213	234	1572	557	614	473	499	457	430	3030	275	329	240	260	176	137	1417	2426	3029	2634	1799	1514	1901	13303	54.3670412	67.87715356	76.73707865	66.32709114	39.375	-49.5	75	"7.9"	0	-2.26229672948228	-2.16531846071542	-2.11164923657793	0
51377	-0.074666667	527	136.6	182.1	232.5	164	185.7	151.3	1052.2	0.584555556	148.1	126.5	129	118.4	182.1	213.7	917.8	0.50989	23	20	21	14	21	27	126	31	38	25	27	27	13	161	2216	1777	1893	1274	1331	1289	9780	549	480	453	539	502	495	3018	400	225	134	129	133	132	1153	526	661	683	585	552	538	3545	208	153	156	101	136	176	930	2344	2344	2041	1802	1617	1174	11322	4.503461866	25.41170307	41.99901175	23.97139223	119.9166667	17	108	"7.9"	0	-3.34625788346628	-2.59386120707943	-2.37493309360767	0
51380	0.049111111	52	114.2	126.4	106.2	121.2	105.9	158.3	732.2	0.406777778	150.5	162.2	158.5	87.7	148	113.7	820.6	0.45589	35	22	26	24	15	20	142	31	25	28	11	21	13	129	1889	1584	1646	1343	1001	1116	8579	566	378	79	46	1	62	1132	510	449	250	237	188	224	1858	622	237	24	108	76	117	1184	382	252	150	213	195	79	1271	1984	1770	1335	924	1325	961	8299	49.34389268	53.25009864	67.44067414	56.67822182	73.54166667	-18.33333333	138	"8.5"	0	-2.30461830989677	-2.27136078169037	-2.16813926485301	0
51383	0.083722222	404	158.3	152.2	121.4	152.6	217.9	151.3	953.7	0.529833333	214.2	190.5	173.5	191.7	173.5	161	1104.4	0.61356	36	21	30	21	18	47	173	22	15	8	15	18	19	97	1520	1223	1282	1092	761	1277	7155	444	437	554	527	598	503	3063	428	195	220	138	290	271	1542	532	533	548	629	599	626	3467	344	231	258	189	258	261	1541	2036	1661	1171	1466	1506	1172	9012	29.85593867	40.92825787	51.38476124	40.72298592	61.75	-10.33333333	76	"7.2"	0	-2.52367070365574	-2.38619560181223	-2.28692829200163	0
51384	0.013666667	1610	150.9	187.1	194.6	140.1	169.6	189.9	1032.2	0.573444444	167.4	188.8	174.3	223.2	148.5	154.6	1056.8	0.58711	32	36	34	35	32	26	195	41	41	31	20	19	34	186	1221	1183	1274	1412	915	800	6805	279	190	218	338	408	390	1823	294	151	271	230	166	189	1301	431	483	461	586	691	781	3433	289	245	284	236	181	179	1414	1450	1276	901	687	694	898	5906	29.73790531	43.81021444	60.49325222	44.68045732	105.75	-46.5	131	"8.5"	0	-2.52539620077826	-2.35651778762026	-2.21565789934088	0
51387	0.137555556	95	169.1	151.1	144.9	201.8	105.9	181.6	954.4	0.530222222	185.8	226	236.4	166.8	176.9	210.1	1202	0.66778	31	22	28	29	31	27	168	27	30	20	14	17	9	117	2028	1501	1755	1366	1430	1322	9402	309	230	235	187	192	249	1402	311	164	173	114	117	45	924	315	298	292	295	253	44	1497	275	101	229	119	151	5	880	1551	1255	1533	1010	1303	906	7558	10.25746799	44.90725462	58.32347084	37.82939782	75.875	15.66666667	76	"7.6"	0	-2.98851412483742	-2.34572880490965	-2.23161626743843	0
51388	-0.031444444	-425	147	177.5	155.8	184	226.4	191	1081.7	0.600944444	190.4	196	131.3	191.6	163.9	151.9	1025.1	0.5695	29	25	15	19	12	15	115	30	31	17	23	21	29	151	1679	1514	1089	1434	1105	1225	8046	589	436	327	292	194	244	2082	351	269	231	244	156	170	1421	407	403	232	158	228	229	1657	214	228	232	189	197	69	1129	1538	1531	1124	1027	1159	1389	7768	37.45592015	63.91608392	81.28892475	60.88697627	176.8333333	43	96	"7.5"	0	-2.42484978546182	-2.19160509242525	-2.0864238608107	0
51392	0.075444444	245	166.8	151.5	109	139.4	162.9	131.2	860.8	0.478222222	198.7	193.9	170.7	159	105.1	169.2	996.6	0.55367	22	31	31	46	36	37	203	31	40	43	35	30	32	211	2295	2198	2232	2779	1946	1811	13261	397	320	246	364	367	498	2192	215	97	190	99	155	97	853	356	215	424	505	486	451	2437	130	90	99	101	135	108	663	2076	1841	1832	1736	1646	1510	10641	35.57259808	52.20512457	74.60495446	54.12755904	100.5833333	-11.66666667	130	"8"	0	-2.44733676188587	-2.28001368509501	-2.12398013174127	0
51395	0.011055556	144	139.3	140.5	161.3	176.8	127.2	142.4	887.5	0.493055556	168.3	113.1	157.6	160.6	160	147.8	907.4	0.50411	44	47	34	33	38	40	236	41	67	41	54	52	41	296	2787	2779	2251	2221	2113	2190	14341	416	455	479	490	421	313	2574	220	165	138	97	187	92	899	437	421	542	432	467	419	2718	253	180	212	118	102	56	921	2415	3840	2378	2878	2430	2328	16269	31.25973431	65.47869904	65.1672011	53.96854482	26.75	12.33333333	68	"8"	1	-2.50365499821383	-2.18104690322064	-2.18313149376791	1
51396	0.093444444	822	140.1	155.8	153	120.2	139.2	106.7	815	0.452777778	186.9	125.2	179.9	142	199.2	150	983.2	0.54622	32	32	21	20	28	16	149	25	22	19	17	14	21	118	2393	2050	1531	1261	1658	1233	10126	380	183	230	269	245	214	1521	383	398	264	130	173	209	1557	534	378	361	422	367	281	2343	398	309	240	192	240	119	1498	1870	1642	1490	1315	1169	1233	8719	-3.202929821	27.04406087	23.79400409	15.87837838	52.20833333	-58.66666667	95	"8"	0	-3.99995656837923	-2.5667519955534	-2.62249787628794	0
51399	-0.105	427	134.7	170.9	95.9	142	195.9	215.2	954.6	0.530333333	131.9	120.1	177.7	122.5	98	115.4	765.6	0.42533	28	26	18	19	13	9	113	36	34	34	32	17	21	174	2202	1822	1163	1459	1315	897	8858	160	272	330	416	376	416	1970	229	198	218	93	124	149	1011	386	346	471	380	507	307	2397	222	205	192	97	112	90	918	1687	1511	1380	1309	1078	813	7778	44.47248563	48.16695289	72.66183827	55.1004256	42.79166667	-24.16666667	52	"7.6"	0	-2.34997287351223	-2.31515390854631	-2.13552643493159	0
51400	0.0015	191	151	189.8	139.6	156.2	139.8	147.7	924.1	0.513388889	157	122.3	173.7	140.8	175.8	157.2	926.8	0.51489	24	30	22	22	25	29	152	37	30	29	23	17	16	152	1319	1419	1418	1159	1083	1188	7586	234	280	327	261	290	267	1659	295	214	230	183	148	163	1233	319	382	324	314	277	234	1850	304	231	123	187	268	134	1247	1602	1570	1376	1053	913	1059	7573	18.44262295	22.04628737	22.75216972	21.08036001	41.25	-3.5	101	"7.3"	0	-2.73337562015173	-2.65570602085428	-2.6419879413438	0
51420	0.173222222	336	131.1	112.9	100.6	137.3	77.2	133.4	692.5	0.384722222	209.8	214	180.7	172.1	127.4	100.3	1004.3	0.55794	26	24	23	24	13	17	127	23	24	15	14	21	12	109	1847	1312	1203	1243	946	866	7417	117	113	128	227	169	165	919	164	56	46	60	40	48	414	163	170	169	258	230	265	1255	173	63	54	97	50	52	489	1010	882	532	580	496	480	3980	52.94934074	61.39818363	76.15967173	63.5023987	34.75	-50.66666667	113	"7.6"	0	-2.27383377258549	-2.20916976782087	-2.11495470453652	0
51454	0.063888889	137	143.7	166.3	186.6	144	173.4	162.1	976.1	0.542277778	203.2	160.8	189.7	147.8	171.9	217.7	1091.1	0.60617	43	17	15	17	16	13	121	29	19	14	17	12	14	105	1437	1058	997	969	1033	663	6157	281	349	355	392	336	250	1963	398	294	244	254	172	97	1459	424	344	368	426	256	282	2100	202	149	181	118	205	90	945	1947	1513	1002	1155	1108	889	7614	51.2641103	75.38897811	79.54110689	68.73139843	112.0833333	7.333333333	73	"8.3"	0	-2.28795447725193	-2.11940563780701	-2.09594013157367	0
51455	0.122222222	1103	127.1	150.8	146.7	207.7	135.8	142.9	911	0.506111111	171.2	166.3	216.9	230.5	158.2	187.9	1131	0.62833	29	26	27	17	19	18	136	30	32	25	20	17	29	153	1157	1031	939	720	790	542	5179	244	236	342	240	229	223	1514	279	181	209	191	135	66	1061	504	546	407	349	434	377	2617	218	245	191	153	164	197	1168	1264	1244	731	681	517	772	5209	-1.303955127	27.63756652	49.95138789	25.42833309	58.91666667	29	91	"8.5"	0	-3.99995656837923	-2.55729825314954	-2.29927764302581	0
51461	-0.094277778	302	134.1	175.4	154.9	174	137.4	117.9	893.7	0.4965	89.8	81.7	110.7	157.6	162	122.2	724	0.40222	21	27	22	24	32	26	152	20	16	19	20	18	19	112	1606	1852	1759	1760	1718	1675	10370	267	210	256	216	261	402	1612	449	189	116	220	119	100	1193	425	321	433	369	130	236	1914	204	268	227	248	106	94	1147	1636	1299	1562	1292	1177	999	7965	73.47234043	79.17276596	83.72765957	78.79092199	46.75	-19.33333333	111	"8.1"	0	-2.13067348272418	-2.09797206908204	-2.07347949412761	0
51463	0.262833333	774	170.3	180.8	167.7	154.4	149.5	147.3	970	0.538888889	229.3	225.5	230.2	263.7	232.1	262.3	1443.1	0.80172	29	35	31	28	40	34	197	21	28	18	11	13	10	101	1318	1490	1520	1267	1188	1053	7836	176	154	88	76	129	153	776	262	109	111	114	121	48	765	223	300	304	247	240	236	1550	178	96	94	121	143	111	743	1417	1199	1201	882	968	802	6469	64.32281281	75.48887971	79.84048139	73.2173913	44.20833333	8.833333333	126	"7.7"	0	-2.18883244504408	-2.1188261424029	-2.09429550895134	0
51602	-0.010555556	1545	135.2	178.9	157.6	141.7	153.3	178	944.7	0.524833333	177.4	152.1	152.4	167.6	136.5	139.7	925.7	0.51428	33	38	39	45	42	38	235	30	30	24	24	18	21	147	2814	2633	2492	2340	2634	1929	14842	605	597	616	622	653	502	3595	551	411	346	325	241	280	2154	656	799	802	856	962	1065	5140	631	422	399	403	288	255	2398	1890	1463	1205	1171	960	1001	7690	34.92430967	36.30731243	71.50791601	47.57984604	95.33333333	5.166666667	165	"7.5"	0	-2.4553527713526	-2.4384262216317	-2.14252917251017	0
51603	0.135111111	-260	160.7	127.3	141	137.6	153	111.5	831.1	0.461722222	176.6	152.9	202.8	195.8	199.2	147	1074.3	0.59683	40	31	19	15	12	14	131	39	36	26	29	21	27	178	1453	1245	997	826	680	637	5838	311	334	399	330	340	177	1891	439	285	351	199	196	169	1639	386	307	235	245	266	192	1631	247	232	256	256	186	127	1304	1596	1152	986	1032	870	907	6543	42.52496507	58.67232369	69.76043876	56.98590918	42.04166667	-13.16666667	117	"6.7"	0	-2.36950526067783	-2.22901110023567	-2.15335052228397	0
51604	-0.002277778	20	151.4	120.3	121.8	136.5	138.3	152	820.3	0.455722222	165.5	111.2	175.4	144.3	119.9	99.9	816.2	0.45344	28	27	37	36	35	35	198	41	42	47	29	28	29	216	1941	1581	1743	2119	2038	1614	11036	522	464	363	378	364	366	2457	544	434	328	159	190	221	1876	457	427	351	431	399	412	2477	438	267	307	235	236	288	1771	2358	2283	2179	1738	1762	1935	12255	18.85347235	35.78253584	60.65760566	38.43120462	60.5	33.16666667	96	"8.3"	3	-2.7237890829056	-2.4447720822892	-2.21447238821465	1
51607	0.151888889	1128	149.2	170.5	143.3	158.8	164.7	172.3	958.8	0.532666667	182.6	237.6	198.5	200	188.3	225.2	1232.2	0.68456	32	38	41	44	46	43	244	41	44	39	41	30	28	223	2399	2059	2055	2179	1821	1669	12182	541	680	648	681	583	539	3672	381	276	272	265	178	170	1542	688	944	712	760	802	894	4800	404	202	279	289	107	267	1548	3222	3051	2657	2776	2278	2032	16016	34.85886576	50.86288586	77.44723618	54.3896626	25	3.333333333	97	"7.5"	0	-2.45617020200099	-2.29138441858831	-2.10761749304831	0
51608	0.120888889	907	124.9	160.8	81.6	172.9	105.5	103	748.7	0.415944444	167.1	189.3	158	140.5	167.2	144.2	966.3	0.53683	32	30	62	31	37	36	228	39	43	35	28	21	26	192	2235	1956	2913	2105	2223	2029	13461	444	391	343	287	245	198	1908	443	215	278	297	303	216	1752	613	427	430	507	436	402	2815	425	344	399	423	300	215	2106	2618	2623	2395	1842	1533	1656	12667	65.65656566	79.64790765	89.61904762	78.30784031	43.83333333	-11.16666667	112	"7.9"	0	-2.17986100758962	-2.09535271499915	-2.04369002460735	0
51609	-0.057277778	696	176.8	142.3	117	153.6	189.3	112.4	891.4	0.495222222	137.7	156.7	129.3	136	160	68.6	788.3	0.43794	29	31	54	32	31	43	220	53	44	54	54	39	33	277	2247	1787	1742	1619	1223	1750	10368	720	607	544	594	478	433	3376	529	353	299	502	367	262	2312	681	678	696	648	746	623	4072	590	545	414	448	304	260	2561	2555	2066	1840	1756	1713	1197	11127	16.40179299	33.68021597	50.99174817	33.69125238	51.625	5	87	"7.9"	0	-2.78439576808908	-2.47115995034248	-2.29027988976503	0
51613	0.057	-744	148.2	147.4	143.3	127	168.1	159.1	893.1	0.496166667	178.7	172.6	174.2	133.1	146.2	190.9	995.7	0.55317	36	33	33	33	34	31	200	48	38	37	43	31	25	222	2597	2682	2538	2367	2266	2707	15157	752	714	653	753	677	492	4041	370	403	276	341	387	301	2078	573	579	431	493	630	591	3297	402	410	423	471	259	318	2283	2212	1843	1640	1483	1293	1059	9530	11.59085666	25.50530851	43.79895949	26.96504155	70.29166667	-35.83333333	83	"7.7"	0	-2.9353807884351	-2.59226032244369	-2.35662986420333	0
51614	0.169333333	528	108.4	102	105.7	118.8	98.7	106.3	639.9	0.3555	173.6	186.3	173.7	165.9	111.7	133.5	944.7	0.52483	28	28	19	24	28	32	159	40	37	29	30	29	29	194	1526	1313	955	1121	1039	1291	7245	497	603	692	629	618	780	3819	557	362	473	479	343	378	2592	735	890	850	781	586	505	4347	502	450	492	365	258	422	2489	2518	2362	1924	1923	1472	1438	11637	4.628158759	49.6603059	52.22328301	35.50391589	84.25	1	172	"8.4"	0	-3.33439070702142	-2.3018285169389	-2.27986185853016	0
51616	-0.040166667	203	167	154.2	158.5	154.4	145.3	145.7	925.1	0.513944444	147	153.8	154.3	94	129.7	174	852.8	0.47378	25	25	29	24	21	14	138	40	40	39	32	14	20	185	2665	2366	2291	2083	1792	1619	12816	519	544	566	618	526	469	3242	388	311	263	472	342	267	2043	438	614	722	705	624	342	3445	404	494	477	388	234	268	2265	2512	2752	2694	1723	1415	1034	12130	41.2362577	75.86851363	83.76759015	66.95745383	57.5	-32.16666667	167	"8.1"	0	-2.38292618444464	-2.11663093396101	-2.07327067519688	0
51618	0.071611111	360	132.8	134.1	152.9	131.5	171.3	119.6	842.2	0.467888889	167.2	178.3	152.4	143.8	155.2	174.2	971.1	0.5395	26	24	37	25	18	23	153	31	24	22	21	17	20	135	1459	1201	1327	1035	888	937	6847	528	550	450	354	303	274	2459	488	381	258	193	179	195	1694	595	526	562	462	448	226	2819	393	345	281	214	204	190	1627	2311	1707	1562	1378	1373	1404	9735	52.37450477	76.06164831	80.90339153	69.7798482	87.08333333	-38.33333333	116	"8.3"	0	-2.27859949723845	-2.11551832508823	-2.08850539221624	0
51621	0.095777778	600	148.2	114.9	124.4	175.9	157.7	143.4	864.5	0.480277778	171.5	152.3	180.6	214.3	161.4	156.8	1036.9	0.57606	62	59	36	47	34	47	285	81	61	55	24	38	48	307	1997	2127	1338	1725	1301	1578	10066	467	335	328	312	253	235	1930	332	255	243	225	255	158	1468	502	460	317	451	445	355	2530	408	299	276	247	238	230	1698	2954	2354	2619	2337	1987	2038	14289	22.0556592	43.44253916	57.22649562	40.90823133	115.5416667	-11.16666667	59	"7.8"	0	-2.65552103450745	-2.36019400319702	-2.2399103945091	0
51624	-0.072277778	164	149.9	179.1	210.9	197.7	187.6	154.3	1079.5	0.599722222	170.5	161.7	115.5	166.8	173.1	161.8	949.4	0.52744	27	34	22	27	26	30	166	33	37	36	38	37	49	230	1238	1124	815	906	910	758	5751	290	216	184	158	215	92	1155	284	222	213	234	165	138	1256	303	186	182	270	188	190	1319	274	259	207	223	217	184	1364	1455	1575	1133	1065	1010	1164	7402	41.83116077	41.87512932	77.51448376	53.74025795	92.08333333	28.66666667	70	"7.9"	0	-2.37667956944286	-2.37622140659504	-2.10723761463013	0
51627	-0.100166667	675	164.8	196.4	191	146.9	160.8	172.6	1032.5	0.573611111	146.1	145.3	160.2	134	164.6	102	852.2	0.47344	32	44	41	50	39	41	247	50	43	34	29	25	21	202	1908	1982	1783	1629	1560	1342	10204	507	415	420	416	334	359	2451	468	391	332	186	215	146	1738	598	558	485	525	576	384	3126	444	407	317	352	220	197	1937	2238	1792	1492	1498	1230	1061	9311	49.10550852	55.55171093	81.93795481	62.19839142	57.875	-9.666666667	84	"8"	0	-2.30673190866633	-2.25288325451654	-2.08294170114995	0
51628	0.075388889	117	152.1	153	147.6	141.6	135	171.6	900.9	0.5005	162.6	175.9	156.3	205.2	183.8	152.8	1036.6	0.57589	28	43	20	35	36	25	187	37	43	27	35	32	23	197	1831	1770	1496	1545	1361	1145	9148	393	570	470	416	576	409	2834	438	369	418	410	330	179	2144	538	567	512	487	419	428	2951	396	422	402	240	324	66	1850	2060	2226	1469	1493	1882	1095	10225	44.2161039	60.70441558	74.85350649	59.92467532	49.20833333	-32.33333333	108	"8.3"	0	-2.35249498899349	-2.21413532388313	-2.12252477604671	0
51631	0.223333333	625	150.7	136.3	153.3	96.6	123.3	113.9	774.1	0.430055556	186.5	208.8	198.6	176.6	208.9	196.7	1176.1	0.65339	27	19	46	35	36	39	202	37	18	28	14	20	17	134	2069	1482	1842	1531	1595	1587	10106	491	419	429	383	383	388	2493	695	287	288	182	255	299	2006	473	606	585	567	493	394	3118	423	446	381	244	365	299	2158	1951	1308	1667	1060	1256	1139	8381	31.73340241	54.73133003	58.08304345	48.18259196	38.20833333	0.333333333	105	"7.5"	0	-2.49710300548529	-2.25938051792817	-2.23342076665634	0
